start;end;utterance
165.23;165.505;<p:>
165.505;165.58;D
165.58;165.61;V
165.61;165.76;g
165.76;165.91;I
165.91;165.96;m
165.96;165.99;b
165.99;166.02;V
166.02;166.07;l
166.07;166.1;I
166.1;166.28;N
166.28;166.37;<p:>
166.37;166.43;T
166.43;166.59;i:
166.59;166.66;N
166.66;167.43;<p:>
167.43;167.48;i:
167.48;167.51;k
167.51;167.55;eI
167.55;167.58;k
167.58;167.62;eI
167.62;167.65;k
167.65;167.69;eI
167.69;167.72;k
167.72;167.76;eI
167.76;167.96;<p:>
167.96;168.04;dZ
168.04;168.11;I
168.11;168.16;s
168.16;168.2;t
168.2;168.23;@
168.23;168.32;z
168.32;168.35;l
168.35;168.39;O:
168.39;168.47;N
168.47;168.55;{
168.55;168.63;z
168.63;168.7;I
168.7;168.8;t
168.8;169.0;s
169.0;169.15;<p:>
169.15;169.92;<p:>
169.92;170.09;<p:>
170.09;170.13;l
170.13;170.2;aI
170.2;170.23;k
170.23;170.39;<p:>
170.39;170.59;s
170.59;170.67;@U
170.67;170.79;S
170.79;170.82;V
170.82;170.85;l
170.85;170.96;d
170.96;171.03;R
171.03;171.07;I
171.07;171.11;N
171.11;171.2;k
171.2;171.23;I
171.23;171.32;N
171.32;171.64;<p:>
171.64;172.5;<p:>
172.5;172.53;<p:>
172.53;172.62;<p:>
172.62;172.7;I
172.7;172.76;n
172.76;172.81;V
172.81;172.99;s
172.99;173.02;E
173.02;173.21;n
173.21;173.36;s
173.36;173.41;<p:>
173.41;173.77;<p:>
173.77;173.82;<p:>
173.82;173.85;b
173.85;173.9;I
173.9;173.93;k
173.93;173.97;O:
173.97;174.09;z
174.09;174.18;I
174.18;174.275;f
174.275;174.34;j
174.34;174.37;u
174.37;174.49;h\
174.49;174.68;{
174.68;174.74;v
174.74;174.86;p
174.86;174.95;i:
174.95;175.05;p
175.05;175.08;V
175.08;175.11;l
175.11;175.2;dZ
175.2;175.31;I
175.31;175.41;s
175.41;175.45;t
175.45;175.54;<p:>
175.54;176.09;<p:>
176.09;176.16;g
176.16;176.24;@U
176.24;176.45;aU
176.45;176.48;t
176.48;176.74;<p:>
176.74;176.78;l
176.78;176.83;aI
176.83;176.9;k
176.9;177.03;t
177.03;177.06;V
177.06;177.09;d
177.09;177.29;eI
177.29;177.37;aI
177.37;177.74;<p:>
177.74;178.03;<p:>
178.03;178.08;aI
178.08;178.2;b
178.2;178.28;Q
178.28;178.32;t
178.32;178.37;V
178.37;178.51;w
178.51;178.54;V
178.54;178.6;n
178.6;178.64;d
178.64;178.67;Q
178.67;178.7;l
178.7;178.74;3`
178.74;179.0;l
179.0;179.1;Q
179.1;179.13;t
179.13;179.17;3`
179.17;179.25;i:
179.25;179.4;t
179.4;179.44;I
179.44;179.56;k
179.56;179.59;V
179.59;179.73;w
179.73;179.76;V
179.76;179.81;n
179.81;179.94;t
179.94;180.0;u:
180.0;180.06;b
180.06;180.16;V
180.16;180.21;k
180.21;180.3;s
180.3;180.38;O:
180.38;180.49;f
180.49;180.56;V
180.56;180.61;v
180.61;180.66;I
180.66;180.69;t
180.69;181.99;<p:>
181.99;182.08;s
182.08;182.12;@U
182.12;182.2;aI
182.2;182.33;k
182.33;182.39;E
182.39;182.42;t
182.42;182.48;m
182.48;182.53;aI
182.53;182.68;w
182.68;182.71;V
182.71;182.79;n
182.79;182.83;d
182.83;182.99;Q
182.99;183.08;l
183.08;183.19;3`
183.19;183.22;V
183.22;183.57;n
183.57;183.61;@
183.61;183.96;<p:>
183.96;184.01;g
184.01;184.06;Q
184.06;184.09;t
184.09;184.12;V
184.12;184.24;w
184.24;184.27;V
184.27;184.31;n
184.31;184.36;d
184.36;184.41;Q
184.41;184.52;l
184.52;184.58;3`
184.58;184.68;{
184.68;184.74;d
184.74;184.77;V
184.77;184.81;d
184.81;184.84;Q
184.84;184.95;n
184.95;189.66;<p:>
189.66;189.76;j
189.76;189.86;E
189.86;189.97;D
189.97;190.0;E
190.0;190.03;R
190.03;190.11;z
190.11;191.54;<p:>
191.54;191.74;<p:>
191.74;195.66;<p:>
195.66;195.71;<p:>
195.71;196.77;<p:>
196.77;196.8;V
196.8;196.85;n
196.85;196.88;D
196.88;196.95;E
196.95;197.1;n
197.1;197.47;<p:>
197.47;197.51;D
197.51;197.58;E
197.58;197.67;n
197.67;197.7;D
197.7;197.78;E
197.78;197.82;R
197.82;197.92;z
197.92;197.95;D
197.95;198.05;i:
198.05;198.15;z
198.15;198.2;@
198.2;198.34;m
198.34;199.895;<p:>
199.895;199.93;l
199.93;199.96;I
199.96;199.99;t
199.99;200.02;V
200.02;200.05;l
200.05;200.12;b
200.12;200.18;I
200.18;200.21;t
200.21;200.3;m
200.3;200.36;O:
200.36;200.39;R
200.39;200.42;I
200.42;200.47;k
200.47;200.53;s
200.53;200.62;p
200.62;200.66;E
200.66;200.73;n
200.73;200.79;s
200.79;200.84;I
200.84;200.87;v
200.87;200.94;<p:>
200.94;201.1;k
201.1;201.18;Q
201.18;201.31;R
201.31;201.35;d
201.35;201.485;z
201.485;201.54;j
201.54;201.58;u:
201.58;201.66;b
201.66;201.9;aI
201.9;201.99;D
201.99;202.02;V
202.02;202.905;<p:>
202.905;202.98;l
202.98;203.05;Q
203.05;203.08;t
203.08;203.15;3`
203.15;203.28;i:
203.28;203.44;k
203.44;203.49;Q
203.49;203.57;R
203.57;203.66;d
203.66;203.74;z
203.74;203.88;<p:>
203.88;203.96;w
203.96;203.99;V
203.99;204.02;n
204.02;204.05;V
204.05;204.08;v
204.08;204.11;D
204.11;204.15;eI
204.15;204.18;m
204.18;204.23;z
204.23;204.34;k
204.34;204.42;O:
204.42;204.45;l
204.45;204.57;b
204.57;204.65;{
204.65;204.68;t
204.68;204.71;V
204.71;204.8;l
204.8;204.97;S
204.97;205.03;I
205.03;205.06;p
205.06;205.14;<p:>
205.14;205.18;D
205.18;205.22;{
205.22;205.27;t
205.27;205.41;aI
205.41;205.44;v
205.44;205.925;<p:>
205.925;206.04;w
206.04;206.07;V
206.07;206.2;n
206.2;206.475;<p:>
206.475;206.54;l
206.54;206.57;Q
206.57;206.61;V
206.61;206.64;v
206.64;206.81;m
206.81;206.84;V
206.84;206.89;n
206.89;207.01;i:
207.01;207.06;O:
207.06;207.195;f
207.195;207.26;V
207.26;207.3;v
207.3;209.19;<p:>
209.19;212.275;<p:>
212.275;212.37;w
212.37;212.45;E
212.45;212.53;l
212.53;212.68;j
212.68;212.71;u
212.71;212.77;h\
212.77;212.88;{
212.88;212.91;f
212.91;213.03;t
213.03;213.09;V
213.09;213.32;<p:>
213.32;213.53;<p:>
213.53;213.84;<p:>
213.84;213.89;I
213.89;213.92;t
213.92;213.95;s
213.95;214.05;dZ
214.05;214.11;I
214.11;214.17;s
214.17;214.2;t
214.2;214.24;l
214.24;214.32;aI
214.32;214.35;k
214.35;214.44;b
214.44;214.5;I
214.5;214.62;N
214.62;214.67;g
214.67;214.71;@U
214.71;214.89;n
214.89;214.92;V
214.92;214.96;m
214.96;215.02;b
215.02;215.13;3`
215.13;215.25;z
215.25;215.6;<p:>
215.6;215.83;<p:>
215.83;215.88;<p:>
215.88;217.07;<p:>
217.07;217.23;<p:>
217.23;218.49;<p:>
218.49;218.54;<p:>
218.54;220.42;<p:>
220.42;221.0;<p:>
221.0;221.03;V
221.03;221.24;n
221.24;221.41;j
221.41;221.7;u
221.7;221.75;@
221.75;222.27;<p:>
222.27;222.3;I
222.3;222.33;t
222.33;222.36;s
222.36;222.44;dZ
222.44;222.5;I
222.5;222.54;s
222.54;222.58;t
222.58;222.61;l
222.61;222.68;aI
222.68;222.71;k
222.71;222.74;D
222.74;222.77;V
222.77;222.87;g
222.87;222.98;eI
222.98;223.02;m
223.02;223.07;b
223.07;223.15;{
223.15;223.18;t
223.18;223.21;V
223.21;223.27;l
223.27;223.43;S
223.43;223.52;I
223.52;223.64;p
223.64;223.7;p
223.7;223.75;R
223.75;223.79;I
223.79;223.82;t
223.82;223.86;i:
223.86;223.95;m
223.95;223.98;V
223.98;224.13;tS
224.13;224.375;<p:>
224.375;224.45;i:
224.45;224.48;k
224.48;224.52;eI
224.52;224.55;k
224.55;224.59;eI
224.59;224.62;k
224.62;224.66;eI
224.66;224.73;k
224.73;224.99;eI
224.99;225.125;<p:>
225.125;225.17;V
225.17;225.35;O:
225.35;225.48;R
225.48;225.61;?
225.61;225.64;V
225.64;225.84;t
225.84;226.11;I
226.11;226.14;V
226.14;226.27;s
226.27;226.33;E
226.33;226.38;v
226.38;226.41;V
226.41;226.44;n
226.44;226.54;<p:>
226.54;227.565;<p:>
227.565;227.6;V
227.6;227.78;n
227.78;227.81;@
227.81;227.95;m
227.95;229.22;<p:>
229.22;229.26;w
229.26;229.29;E
229.29;229.43;l
229.43;229.47;O:
229.47;229.57;f
229.57;229.62;V
229.62;229.77;T
229.77;229.8;R
229.8;229.85;i:
229.85;229.9;d
229.9;230.0;Q
230.0;230.1;l
230.1;230.18;3`
230.18;230.31;w
230.31;230.34;V
230.34;230.46;n
230.46;230.54;aI
230.54;230.63;v
230.63;230.86;<p:>
230.86;231.05;w
231.05;231.08;V
231.08;231.28;n
231.28;231.75;<p:>
231.75;231.84;p
231.84;231.87;R
231.87;231.92;Q
231.92;231.95;b
231.95;231.98;V
231.98;232.06;b
232.06;232.14;l
232.14;232.3;i:
232.3;234.34;<p:>
234.34;234.45;<p:>
234.45;234.5;f
234.5;234.61;O:
234.61;234.72;R
234.72;234.77;aU
234.77;234.8;t
234.8;234.83;V
234.83;234.89;v
234.89;234.96;<p:>
234.96;235.02;f
235.02;235.28;aI
235.28;235.33;v
235.33;235.945;<p:>
235.945;235.99;i:
235.99;236.02;k
236.02;236.06;eI
236.06;236.09;k
236.09;236.13;eI
236.13;236.16;k
236.16;236.2;eI
236.2;236.23;k
236.23;236.27;eI
236.27;237.47;<p:>
237.47;237.52;I
237.52;237.6;n
237.6;237.63;D
237.63;237.79;{
237.79;237.82;t
237.82;238.44;<p:>
238.44;238.56;<p:>
238.56;238.6;aI
238.6;238.66;h\
238.66;238.69;{
238.69;238.77;v
238.77;238.8;V
238.8;238.86;n
238.86;238.94;b
238.94;239.03;Q
239.03;239.06;t
239.06;239.11;<p:>
239.11;239.15;D
239.15;239.25;{
239.25;239.28;t
239.28;239.36;m
239.36;239.43;I
239.43;239.47;n
239.47;239.57;i:
239.57;239.6;V
239.6;239.63;v
239.63;239.66;D
239.66;239.69;E
239.69;239.82;m
239.82;239.87;b
239.87;240.02;I
240.02;240.28;<p:>
240.28;240.31;I
240.31;240.4;n
240.4;240.43;D
240.43;240.58;{
240.58;240.61;t
240.61;240.735;<p:>
240.735;240.83;R
240.83;240.98;eI
240.98;241.12;s
241.12;241.31;<p:>
241.31;241.35;R
241.35;241.47;aI
241.47;241.51;t
241.51;241.56;<p:>
241.56;241.6;D
241.6;241.74;E
241.74;241.79;R
241.79;241.95;f
241.95;242.03;O:
242.03;242.11;R
242.11;242.18;aU
242.18;242.21;t
242.21;242.24;V
242.24;242.28;v
242.28;242.33;<p:>
242.33;242.39;f
242.39;242.55;aI
242.55;242.58;v
242.58;242.68;z
242.68;242.74;n
242.74;242.77;Q
242.77;242.88;t
242.88;242.94;t
242.94;242.98;u:
242.98;243.05;b
243.05;243.26;{
243.26;243.33;d
243.33;244.34;<p:>
244.34;245.03;<p:>
245.03;245.11;g
245.11;245.15;Q
245.15;245.18;t
245.18;245.3;m
245.3;245.34;aI
245.34;245.48;m
245.48;245.64;Q
245.64;245.74;m
245.74;245.89;w
245.89;245.92;V
245.92;245.97;n
245.97;246.0;Q
246.0;246.15;n
246.15;246.22;h\
246.22;246.26;6.0
246.26;246.35;b
246.35;246.47;3`
246.47;246.56;T
246.56;246.61;d
246.61;246.7;eI
246.7;246.83;S
246.83;246.87;i:
246.87;246.94;g
246.94;246.99;Q
246.99;247.04;t
247.04;247.09;<p:>
247.09;247.12;f
247.12;247.21;I
247.21;247.24;f
247.24;247.35;t
247.35;247.4;i:
247.4;247.51;n
247.51;247.54;d
247.54;247.59;Q
247.59;247.68;l
247.68;247.78;3`
247.78;247.87;z
247.87;250.69;<p:>
250.69;250.85;?
250.85;250.88;V
250.88;251.23;n
251.23;251.55;<p:>
251.55;251.62;<p:>
251.62;251.65;D
251.65;251.69;V
251.69;251.72;V
251.72;251.78;D
251.78;251.83;3`
251.83;251.98;t
251.98;252.06;aI
252.06;252.14;m
252.14;252.19;z
252.19;252.26;aI
252.26;252.39;g
252.39;252.45;E
252.45;252.48;t
252.48;252.51;D
252.51;252.54;E
252.54;252.66;m
252.66;252.74;aI
252.74;252.9;i:
252.9;252.99;D
252.99;253.11;3`
253.11;253.29;w
253.29;253.32;I
253.32;253.56;n
253.56;254.22;<p:>
254.22;254.27;m
254.27;254.33;aI
254.33;254.46;T
254.46;254.49;R
254.49;254.55;i:
254.55;254.58;d
254.58;254.64;Q
254.64;254.73;l
254.73;254.8;3`
254.8;254.87;z
254.87;254.93;b
254.93;255.15;{
255.15;255.22;k
255.22;255.94;<p:>
255.94;256.16;O:
256.16;256.34;6.0
256.34;256.49;<p:>
256.49;256.69;<p:>
256.69;256.74;aI
256.74;256.9;w
256.9;256.93;V
256.93;256.98;n
256.98;257.03;n
257.03;257.12;aI
257.12;257.25;n
257.25;257.28;d
257.28;257.31;Q
257.31;257.44;l
257.44;257.51;3`
257.51;257.58;z
257.58;265.09;<p:>
265.09;265.12;h
265.12;265.6;m
265.6;266.92;<p:>
266.92;267.655;<p:>
267.655;267.79;j
267.79;268.04;E
268.04;268.45;<p:>
268.45;269.55;<p:>
269.55;272.32;<p:>
272.32;272.63;<p:>
272.63;273.07;<p:>
273.07;273.3;j
273.3;273.41;E
273.41;274.42;<p:>
274.42;274.47;D
274.47;274.53;{
274.53;274.58;t
274.58;274.64;k
274.64;274.67;U
274.67;274.72;d
274.72;274.8;R
274.8;274.83;I
274.83;274.94;l
274.94;274.98;i:
274.98;275.09;b
275.09;275.19;aI
275.19;275.25;t
275.25;275.34;tS
275.34;275.37;u
275.37;275.41;I
275.41;275.48;n
275.48;275.51;D
275.51;275.54;V
275.54;275.63;b
275.63;275.79;{
275.79;275.82;k
275.82;275.92;<p:>
275.92;275.97;D
275.97;276.07;@U
276.07;277.015;<p:>
277.015;277.07;w
277.07;277.11;I
277.11;277.14;n
277.14;277.17;I
277.17;277.28;N
277.28;277.32;O:
277.32;277.42;l
277.42;277.45;D
277.45;277.5;{
277.5;277.53;t
277.53;277.65;m
277.65;277.68;V
277.68;277.83;n
277.83;277.88;i:
277.88;278.425;<p:>
278.425;278.52;aI
278.52;278.58;d
278.58;278.62;b
278.62;278.71;i:
278.71;279.79;<p:>
279.79;279.83;w
279.83;279.86;E
279.86;279.89;l
279.89;279.99;aI
279.99;280.03;d
280.03;280.1;b
280.1;280.18;i:
280.18;280.38;<p:>
280.38;280.51;k
280.51;280.55;w
280.55;280.63;aI
280.63;280.69;t
280.69;280.77;k
280.77;280.8;Q
280.8;280.87;n
280.87;280.98;t
280.98;281.11;I
281.11;281.16;n
281.16;281.25;w
281.25;281.29;I
281.29;281.33;D
281.33;281.45;<p:>
281.45;281.54;w
281.54;281.58;V
281.58;281.65;n
281.65;281.69;m
281.69;281.75;I
281.75;281.78;l
281.78;281.85;j
281.85;281.88;V
281.88;281.99;n
281.99;282.02;d
282.02;282.05;Q
282.05;282.15;l
282.15;282.19;3`
282.19;282.29;z
282.29;282.35;b
282.35;282.4;@
282.4;282.47;4.0
282.47;282.83;<p:>
282.83;282.95;t
282.95;283.0;E
283.0;283.09;n
283.09;283.12;m
283.12;283.16;I
283.16;283.22;l
283.22;283.33;j
283.33;283.36;V
283.36;283.39;n
283.39;283.43;d
283.43;283.53;Q
283.53;283.66;l
283.66;283.71;3`
283.71;283.82;z
283.82;283.88;I
283.88;284.01;z
284.01;284.14;k
284.14;284.23;aI
284.23;284.3;n
284.3;284.33;V
284.33;284.42;v
284.42;284.47;l
284.47;284.54;aI
284.54;284.62;k
284.62;284.77;?
284.77;284.82;@U
284.82;284.93;v
284.93;285.02;3`
285.02;285.17;k
285.17;285.26;I
285.26;285.38;l
285.38;285.64;<p:>
285.64;285.88;<p:>
285.88;286.16;<p:>
286.16;286.34;<p:>
286.34;286.65;<p:>
286.65;286.695;aI
286.695;286.76;m
286.76;286.85;i:
286.85;286.91;n
286.91;286.97;d
286.97;287.0;u
287.0;287.03;j
287.03;287.1;u
287.1;287.23;T
287.23;287.27;I
287.27;287.39;N
287.39;287.42;k
287.42;287.49;I
287.49;287.52;n
287.52;287.59;i:
287.59;287.67;b
287.67;287.74;V
287.74;287.77;d
287.77;287.9;i:
287.9;287.93;I
287.93;287.98;n
287.98;288.01;D
288.01;288.08;I
288.08;288.14;s
288.14;288.28;t
288.28;288.44;aU
288.44;288.47;n
288.47;288.55;h
288.55;288.66;{
288.66;288.72;z
288.72;288.85;t
288.85;288.88;E
288.88;288.94;n
288.94;289.02;m
289.02;289.05;I
289.05;289.09;l
289.09;289.17;j
289.17;289.2;V
289.2;289.34;n
289.34;289.43;d
289.43;289.46;Q
289.46;289.51;l
289.51;289.59;3`
289.59;289.72;z
289.72;289.82;<p:>
289.82;290.26;<p:>
290.26;290.32;<p:>
290.32;290.38;w
290.38;290.53;V
290.53;290.56;l
290.56;290.8;<p:>
290.8;290.97;<p:>
290.97;291.01;m
291.01;291.1;eI
291.1;291.13;b
291.13;291.21;i:
291.21;291.24;V
291.24;291.37;k
291.37;291.46;V
291.46;291.54;p
291.54;291.57;V
291.57;291.6;l
291.6;291.65;<p:>
291.65;291.75;p
291.75;291.87;i:
291.87;292.19;p
292.19;292.34;V
292.34;292.51;l
292.51;293.61;<p:>
293.61;293.72;<p:>
293.72;294.33;<p:>
294.33;294.5;<p:>
294.5;294.775;<p:>
294.775;296.72;<p:>
296.72;296.88;j
296.88;296.97;E
296.97;297.47;<p:>
297.47;297.5;p
297.5;297.53;R
297.53;297.56;Q
297.56;297.59;b
297.59;297.62;V
297.62;297.65;b
297.65;297.69;l
297.69;297.73;i:
297.73;297.8;I
297.8;297.83;f
297.83;297.9;t
297.9;297.93;V
297.93;298.02;g
298.02;298.08;@U
298.08;298.12;4.0
298.12;298.16;I
298.16;298.32;d
298.32;298.42;V
298.42;298.5;b
298.5;298.59;l
298.59;298.62;I
298.62;298.72;n
298.72;298.9;6.0
298.9;299.57;<p:>
299.57;299.61;i:
299.61;299.64;k
299.64;299.68;eI
299.68;299.71;k
299.71;299.75;eI
299.75;299.78;k
299.78;299.82;eI
299.82;299.85;k
299.85;299.89;eI
299.89;300.1;<p:>
300.1;300.18;w
300.18;300.26;3`
300.26;300.32;D
300.32;300.35;I
300.35;300.44;N
300.44;300.57;t
300.57;300.6;V
300.6;300.73;n
300.73;300.86;s
300.86;300.89;V
300.89;300.97;m
300.97;301.04;w
301.04;301.07;E
301.07;301.15;R
301.15;301.21;3`
301.21;301.26;aU
301.26;301.36;n
301.36;301.39;d
301.39;301.42;D
301.42;301.45;E
301.45;301.48;R
301.48;301.51;t
301.51;301.55;u:
301.55;301.61;<p:>
301.61;301.71;f
301.71;301.77;aI
301.77;301.99;n
301.99;302.06;d
302.06;302.46;<p:>
302.46;302.55;k
302.55;302.58;V
302.58;302.66;p
302.66;302.69;V
302.69;302.72;l
302.72;302.81;m
302.81;302.85;I
302.85;302.9;l
302.9;303.0;j
303.0;303.03;V
303.03;303.2;n
303.2;303.23;E
303.23;303.27;R
303.27;303.37;z
303.37;307.39;<p:>
307.39;307.45;b
307.45;307.57;I
307.57;307.61;4.0
307.61;307.78;@
307.78;308.62;<p:>
308.62;309.32;<p:>
309.32;310.6;<p:>
310.6;310.71;<p:>
310.71;311.24;m
311.24;311.46;<p:>
311.46;311.54;<p:>
311.54;311.64;j
311.64;311.76;E
311.76;312.16;<p:>
312.16;312.23;g
312.23;312.31;I
312.31;312.34;v
312.34;312.48;s
312.48;312.51;V
312.51;312.7;m
312.7;312.77;<p:>
312.77;312.94;tS
312.94;313.0;E
313.0;313.09;R
313.09;313.13;I
313.13;313.17;t
313.17;313.32;i:
313.32;313.35;V
313.35;313.57;n
313.57;313.6;d
313.6;313.91;<p:>
313.91;313.99;k
313.99;314.07;i:
314.07;314.11;p
314.11;314.24;k
314.24;314.27;E
314.27;314.3;R
314.3;314.33;V
314.33;314.36;v
314.36;314.44;j
314.44;314.48;O:
314.48;314.56;b
314.56;314.65;I
314.65;314.83;l
314.83;315.0;z
315.0;315.04;V
315.04;315.17;n
315.17;315.2;d
315.2;315.96;<p:>
315.96;316.01;<p:>
316.01;316.04;p
316.04;316.07;R
316.07;316.1;Q
316.1;316.13;b
316.13;316.16;V
316.16;316.23;b
316.23;316.26;l
316.26;316.29;I
316.29;316.32;g
316.32;316.36;@U
316.36;316.39;Q
316.39;316.44;n
316.44;316.47;D
316.47;316.52;{
316.52;316.55;t
316.55;316.6;v
316.6;316.69;eI
316.69;316.82;k
316.82;316.91;eI
316.91;317.02;S
317.02;317.05;V
317.05;317.08;n
317.08;317.13;j
317.13;317.16;u
317.16;317.23;b
317.23;317.28;I
317.28;317.34;n
317.34;317.41;d
317.41;317.45;aI
317.45;317.48;I
317.48;317.66;N
317.66;317.81;f
317.81;317.91;O:
317.91;318.03;R
318.03;318.25;<p:>
318.25;318.685;<p:>
318.685;318.72;l
318.72;318.76;aI
318.76;318.84;k
318.84;318.91;j
318.91;318.94;U
318.94;318.97;R
318.97;319.07;m
319.07;319.17;eI
319.17;319.23;k
319.23;319.26;I
319.26;319.29;N
319.29;319.38;m
319.38;319.49;aI
319.49;319.88;b
319.88;320.0;R
320.0;320.1;eI
320.1;320.17;n
320.17;320.26;w
320.26;320.4;O:
320.4;320.43;t
320.43;320.53;3`
320.53;320.62;h
320.62;320.67;i:
320.67;320.85;6.0
320.85;320.89;@U
320.89;321.0;v
321.0;321.19;3`
321.19;321.29;<p:>
321.29;321.42;O:
321.42;321.51;s
321.51;321.62;t
321.62;321.65;R
321.65;321.75;eI
321.75;321.81;l
321.81;321.97;j
321.97;322.0;V
322.0;322.415;<p:>
322.415;325.05;<p:>
325.05;326.53;<p:>
326.53;326.61;w
326.61;326.67;E
326.67;326.84;l
326.84;326.94;j
326.94;327.11;E
327.11;327.53;<p:>
327.53;328.13;<p:>
328.13;328.22;<p:>
328.22;328.25;I
328.25;328.28;t
328.28;328.33;s
328.33;328.43;k
328.43;328.47;aI
328.47;328.5;n
328.5;328.53;V
328.53;328.56;v
328.56;328.59;l
328.59;328.69;aI
328.69;328.75;k
328.75;328.83;m
328.83;328.92;eI
328.92;328.95;k
328.95;328.98;I
328.98;329.01;N
329.01;329.04;j
329.04;329.08;O:
329.08;329.17;m
329.17;329.28;aU
329.28;329.38;T
329.38;329.43;<p:>
329.43;329.46;w
329.46;329.56;O:
329.56;329.59;t
329.59;329.64;3`
329.64;329.71;w
329.71;329.74;E
329.74;329.81;n
329.81;329.84;j
329.84;329.89;u:
329.89;330.05;s
330.05;330.16;i:
330.16;330.24;<p:>
330.24;330.3;f
330.3;330.55;u
330.55;330.62;d
330.62;330.77;<p:>
330.77;332.57;<p:>
332.57;334.7;<p:>
334.7;334.93;<p:>
334.93;336.92;<p:>
336.92;336.95;V
336.95;337.0;n
337.0;337.03;d
337.03;337.06;D
337.06;337.13;I
337.13;337.165;s
337.165;337.22;I
337.22;337.31;z
337.31;337.38;m
337.38;337.47;aI
337.47;337.6;k
337.6;337.63;V
337.63;337.69;n
337.69;337.86;s
337.86;337.89;E
337.89;338.02;n
338.02;338.05;t
338.05;338.16;<p:>
338.16;338.24;t
338.24;338.29;u:
338.29;338.37;l
338.37;338.44;E
338.44;338.54;t
338.54;338.58;j
338.58;338.61;u
338.61;338.7;j
338.7;338.81;u
338.81;338.9;s
338.9;339.04;?
339.04;339.18;<p:>
339.18;339.22;D
339.22;339.25;I
339.25;340.18;t
340.18;340.37;<p:>
340.37;340.86;<p:>
340.86;341.37;<p:>
341.37;342.51;<p:>
342.51;343.325;<p:>
343.325;343.58;j
343.58;343.71;E
343.71;343.81;<p:>
343.81;345.67;<p:>
345.67;346.52;<p:>
346.52;347.12;<p:>
347.12;347.49;<p:>
347.49;347.99;<p:>
347.99;349.17;<p:>
349.17;349.58;<p:>
349.58;352.36;<p:>
352.36;352.39;@
352.39;352.42;m
352.42;352.45;h
352.45;352.48;V
352.48;352.59;m
352.59;352.88;<p:>
352.88;354.53;<p:>
354.53;356.26;<p:>
356.26;356.42;<p:>
356.42;358.14;<p:>
358.14;360.07;<p:>
360.07;360.32;aI
360.32;360.47;w
360.47;360.51;E
360.51;360.54;n
360.54;360.62;t
360.62;360.69;t
360.69;360.85;u
360.85;361.19;<p:>
361.19;361.305;<p:>
361.305;361.35;V
361.35;361.46;l
361.46;361.59;Q
361.59;361.62;t
361.62;361.66;V
361.66;361.69;v
361.69;361.72;D
361.72;361.75;E
361.75;361.92;m
361.92;362.805;<p:>
362.805;362.85;aI
362.85;362.94;w
362.94;362.97;E
362.97;363.0;n
363.0;363.03;t
363.03;363.34;<p:>
363.34;363.42;m
363.42;363.45;I
363.45;363.49;d
363.49;363.52;V
363.52;363.58;l
363.58;363.74;s
363.74;363.8;k
363.8;363.9;u:
363.9;363.93;l
363.93;363.98;aI
363.98;364.11;w
364.11;364.14;E
364.14;364.19;n
364.19;364.22;t
364.22;364.29;t
364.29;364.47;u:
364.47;365.98;<p:>
365.98;366.09;<p:>
366.09;366.13;k
366.13;366.22;l
366.22;366.33;I
366.33;366.69;n
366.69;366.72;V
366.72;366.75;n
366.75;366.81;<p:>
366.81;366.84;V
366.84;367.06;n
367.06;367.13;I
367.13;367.21;n
367.21;367.24;d
367.24;367.3;i:
367.3;367.33;V
367.33;367.42;n
367.42;367.46;@U
367.46;367.68;l
367.68;367.77;V
367.77;368.0;<p:>
368.0;368.08;h
368.08;368.16;aI
368.16;368.29;s
368.29;368.36;k
368.36;368.45;u:
368.45;368.48;l
368.48;368.52;aI
368.52;368.64;w
368.64;368.67;E
368.67;368.7;n
368.7;368.75;t
368.75;368.81;t
368.81;368.85;u:
368.85;368.93;b
368.93;368.98;R
368.98;369.01;U
369.01;369.08;k
369.08;369.14;h
369.14;369.24;eI
369.24;369.28;v
369.28;369.31;V
369.31;369.48;n
369.48;369.81;<p:>
369.81;369.84;V
369.84;369.92;n
369.92;369.95;d
369.95;370.01;<p:>
370.01;370.07;f
370.07;370.14;O:
370.14;370.21;R
370.21;370.24;t
370.24;370.3;h
370.3;370.59;eI
370.59;370.7;z
370.7;371.97;<p:>
371.97;372.0;V
372.0;372.35;n
372.35;372.38;d
372.38;373.94;<p:>
373.94;374.05;w
374.05;374.13;E
374.13;374.26;l
374.26;374.35;D
374.35;374.4;E
374.4;374.48;R
374.48;374.83;<p:>
374.83;375.29;<p:>
375.29;375.55;<p:>
375.55;375.67;j
375.67;375.81;E
375.81;375.99;w
375.99;376.02;V
376.02;376.14;n
376.14;376.22;z
376.22;376.28;V
376.28;376.31;<p:>
376.31;376.35;O:
376.35;376.45;l
376.45;376.61;t
376.61;376.67;3`
376.67;376.7;n
376.7;376.73;V
376.73;376.78;t
376.78;376.83;I
376.83;376.87;v
376.87;377.03;s
377.03;377.09;k
377.09;377.27;u:
377.27;377.31;l
377.31;377.34;V
377.34;377.52;n
377.52;377.55;D
377.55;377.58;V
377.58;377.61;V
377.61;377.67;D
377.67;377.71;3`
377.71;377.79;w
377.79;377.82;V
377.82;377.91;n
377.91;377.95;z
377.95;378.08;dZ
378.08;378.15;I
378.15;378.3;s
378.3;378.34;t
378.34;378.37;V
378.37;378.685;<p:>
378.685;378.73;R
378.73;378.79;E
378.79;378.84;g
378.84;378.88;j
378.88;378.91;V
378.91;378.97;l
