234.22, 234.76, '<VOCNOISE>'
234.76, 234.93, 'D eI v'
234.93, 235.01, ''
235.01, 235.44, 'T R E t V n d'
235.44, 235.69, 'I t'
235.69, 236.17, '<VOCNOISE>'
236.17, 236.54, '@ m'
236.54, 236.96, '<SIL>'
236.96, 237.2, 'V n d'
237.2, 237.285, 'I f'
237.285, 237.45, 'D eI'
237.45, 237.86, 'd @U n t'
237.86, 237.97, ''
237.97, 238.3, 'p U l'
238.3, 238.655, 'D E R'
238.655, 239.22, 's k O: R z'
239.22, 239.32, ''
239.32, 239.51, 'V p'
239.51, 239.56, '<VOCNOISE>'
239.56, 240.105, '<SIL>'
240.105, 240.41, '@ m'
240.41, 240.63, 'D eI'
240.63, 241.16, 'w I l'
241.16, 242.53, '<VOCNOISE>'
242.53, 242.87, 'i: k eI k eI k eI k eI'
242.87, 244.42, '<IVER>'
244.42, 244.95, 'n @U'
244.95, 245.61, '<IVER>'
245.61, 247.0, '<VOCNOISE>'
247.0, 247.39, '<IVER>'
247.39, 247.45, ''
247.45, 247.49, '@'
247.49, 248.055, '<LAUGH>'
248.055, 248.68, '<VOCNOISE>'
248.68, 248.86, '<SIL>'
248.86, 249.11, 'm aI'
249.11, 249.26, '<CUTOFF-opin=opinion>'
249.26, 249.34, ''
249.34, 249.41, '<SIL>'
249.41, 249.44, '<VOCNOISE>'
249.44, 249.63, ''
249.63, 251.07, '@'
251.07, 251.41, 'w E l'
251.41, 251.88, ''
251.88, 252.1, 'aI m'
252.1, 252.26, ''
252.26, 252.54, '<VOCNOISE>'
252.54, 252.66, ''
252.66, 252.8, '<SIL>'
252.8, 253.48, '@ m'
253.48, 253.63, ''
253.63, 254.07, 'm aI'
254.07, 254.54, 'V p I n j V n'
254.54, 255.09, 'tS eI n dZ V z'
255.09, 255.3, 'f R V m'
255.3, 255.59, 'd eI'
255.59, 255.96, 't u:'
255.96, 256.2, 'd eI'
256.2, 256.25, ''
256.25, 256.84, 'Q n'
256.84, 257.05, '<LAUGH-whose_fault_it_is>'
257.05, 257.89, ''
257.89, 258.05, '<LAUGH>'
258.05, 258.17, ''
258.17, 258.3, '<VOCNOISE>'
258.3, 258.62, ''
258.62, 258.73, '<SIL>'
258.73, 259.01, '@'
259.01, 259.15, ''
259.15, 259.78, '{ k tS u: V l i:'
259.78, 260.1, '<SIL>'
260.1, 261.29, '<VOCNOISE>'
261.29, 261.735, '<SIL>'
261.735, 261.82, '{ t'
261.82, 261.94, ''
261.94, 262.21, 'D I s'
262.21, 262.35, ''
262.35, 262.61, 'p OI n t'
262.61, 262.86, 'I n'
262.86, 262.91, ''
262.91, 263.31, 't aI m'
263.31, 263.4, ''
263.4, 263.56, 'aI'
263.56, 263.83, 'd @U n t'
263.83, 263.97, 'n @U'
263.97, 264.03, ''
264.03, 264.27, 'h u: z'
264.27, 264.34, ''
264.34, 264.58, 'f O: l t'
264.58, 264.73, 'I t'
264.73, 264.97, 'I z'
264.97, 265.29, '<VOCNOISE>'
265.29, 265.47, ''
265.47, 265.6, '<SIL>'
265.6, 265.64, '@'
265.64, 265.95, 'aI'
265.95, 266.01, ''
266.01, 266.25, 'T I N k'
266.25, 266.43, 'I t s'
266.43, 266.58, ''
266.58, 266.7, 'D V'
266.7, 266.865, '<CUTOFF-f=fault>'
266.865, 266.93, '<SIL>'
266.93, 267.145, '<VOCNOISE>'
267.145, 267.24, '<SIL>'
267.24, 267.49, 'f O: l t'
267.49, 267.65, 'V v'
267.65, 268.28, 'E v V l u: S V n'
268.28, 268.66, '<LAUGH>'
268.66, 268.88, 'w E l'
268.88, 270.82, 'I t'
270.82, 271.17, ''
271.17, 271.54, 'k U d'
271.54, 271.98, ''
271.98, 272.59, 'h { v'
272.59, 272.86, 'b I n'
272.86, 273.41, 'p R I v E n t I d'
273.41, 273.52, 'b V t'
273.52, 273.71, 'w i:'
273.71, 273.88, 'd I d V n t'
273.88, 274.02, 'n @U'
274.02, 274.08, 'I t'
274.08, 274.25, 'w Q z'
274.25, 274.33, ''
274.33, 274.5, 'g Q n V'
274.5, 274.95, 'h { p V n'
274.95, 275.08, 'D { t'
275.08, 275.2, '<CUTOFF-th=that>'
275.2, 275.25, ''
275.25, 275.57, '<SIL>'
275.57, 275.67, 'D { t'
275.67, 275.91, 'aU 3`'
275.91, 276.45, 's V s aI V t i:'
276.45, 276.62, 'w Q z'
276.62, 276.67, ''
276.67, 276.87, 'g Q n V'
276.87, 276.95, ''
276.95, 277.28, 'tS eI n dZ'
277.28, 277.46, 's @U'
277.46, 278.1, 'I n t E n s l i:'
278.1, 278.18, 'V n d'
278.18, 278.26, 'w i:'
278.26, 278.49, 'k aI n d'
278.49, 278.56, 'V v'
278.56, 278.96, '<VOCNOISE>'
278.96, 279.24, 'h V N'
279.24, 279.58, 'b { k'
279.58, 279.72, 'V n d'
279.72, 279.96, 'T O: t'
279.96, 280.26, 'T I N z'
280.26, 280.44, 'w U d'
280.44, 280.66, 's t eI'
280.66, 280.8, 'D V'
280.8, 280.86, ''
280.86, 281.09, 's eI m'
281.09, 281.34, 'w eI'
281.34, 281.47, 'D eI'
281.47, 281.74, 'w i: R'
281.74, 281.9, 'V n d'
281.9, 282.01, 'D eI'
282.01, 282.19, 'h { v V n t'
282.19, 282.39, 'V n d'
282.39, 283.03, 'E v R i: b Q d i: z'
283.03, 283.08, ''
283.08, 283.62, 'tS eI n dZ I N'
283.62, 283.71, 'V n d'
283.71, 283.99, '<VOCNOISE>'
283.99, 284.08, '<SIL>'
284.08, 284.59, 'V s p E S l i:'
284.59, 284.71, 'D V'
284.71, 285.09, 'j V N g 3`'
285.09, 285.17, ''
285.17, 285.55, 'p i: p V l'
285.55, 286.165, '<VOCNOISE>'
286.165, 286.74, 'V n d'
286.74, 286.78, '@'
286.78, 287.48, '<SIL>'
287.48, 288.03, '<VOCNOISE>'
288.03, 288.29, 'w i:'
288.29, 288.57, 'w 3` V n t'
288.57, 288.87, 'R E d i:'
288.87, 288.95, 'V n d'
288.95, 289.06, 'w i:'
289.06, 289.32, 'd I d V n t'
289.32, 289.69, 'tS eI n dZ'
289.69, 289.99, 'f { s t'
289.99, 290.085, "<LAUGH-enough_we_didn't_get>"
290.085, 290.89, 'R E d i:'
290.89, 291.37, 'f O: R'
291.37, 291.54, ''
291.54, 291.7, 'D V'
291.7, 292.29, 'tS eI n dZ'
292.29, 292.35, ''
292.35, 292.5, 'D { t'
292.5, 292.64, 'w Q z'
292.64, 292.74, ''
292.74, 293.11, 'k V m I N'
293.11, 296.17, '<IVER>'
296.17, 296.66, 'k V l V m b V s'
296.66, 296.87, ''
296.87, 296.97, '<SIL>'
296.97, 297.17, 'I t'
297.17, 297.48, 's i: m z'
297.48, 297.54, ''
297.54, 297.68, 't u:'
297.68, 298.01, 'b i:'
298.01, 298.135, '<LAUGH>'
298.135, 298.23, 'aI'
298.23, 298.95, ''
298.95, 299.29, 'm i: n'
299.29, 299.47, 'I t s'
299.47, 299.76, 'dZ V s t'
299.76, 299.96, 'l aI k'
299.96, 300.09, ''
300.09, 300.54, 'b l Q'
300.54, 301.59, ''
301.59, 302.54, '<LAUGH>'
302.54, 306.38, '<IVER>'
306.38, 306.56, 'aI'
306.56, 306.69, ''
306.69, 306.83, '{ t'
306.83, 306.93, ''
306.93, 307.13, 'D I s'
307.13, 307.42, 'p OI n t'
307.42, 307.49, 'aI'
307.49, 307.56, ''
307.56, 307.78, 'b l eI m'
307.78, 307.88, 'I t'
307.88, 308.04, 'Q n'
308.04, 308.11, 'D V'
308.11, 309.07, '{ d m I n I s t R eI S V n'
309.07, 310.09, '<SIL>'
310.09, 310.37, '<VOCNOISE>'
310.37, 310.47, ''
310.47, 310.58, '<SIL>'
310.58, 310.95, '@ m'
310.95, 314.49, '<SIL>'
314.49, 314.7, 'V n d'
314.7, 314.79, 'D V'
314.79, 314.87, ''
314.87, 315.41, 's I t I z V n z'
315.41, 315.46, ''
315.46, 315.55, 'V v'
315.55, 315.62, ''
315.62, 316.06, 'k V l V m b V s'
316.06, 316.55, 'h { v V n t'
316.55, 316.74, 'aI'
316.74, 317.07, 'm i: n'
317.07, 317.15, ''
317.15, 317.28, '@'
317.28, 317.51, 't u:'
317.51, 317.92, 'j I R z'
317.92, 318.41, 'V g @U'
318.41, 318.53, 'O: R'
318.53, 318.78, 'w Q z'
318.78, 318.91, 'I t'
318.91, 319.1, 'T R i:'
319.1, 319.42, 'j I R z'
319.42, 319.69, 'V g @U'
319.69, 320.0, 'n aU'
320.0, 320.35, ''
320.35, 320.43, '<VOCNOISE>'
320.43, 320.55, 'D eI'
320.55, 321.12, 'd I f i: t V d'
321.12, 321.19, 'V'
321.19, 321.75, 'l E v i:'
321.75, 321.83, '<VOCNOISE>'
321.83, 321.88, ''
321.88, 322.01, 'j u:'
322.01, 322.22, 'S U d'
322.22, 322.49, 'n E v 3`'
322.49, 322.97, 'd I f i: t'
322.97, 323.02, 'V'
323.02, 323.4, 's k u: l'
323.4, 323.73, 'l E v i:'
323.73, 323.82, '<IVER>'
323.82, 324.15, 'i: k eI k eI k eI k eI'
324.15, 324.3, 'D eI'
324.3, 324.73, 'n E v 3`'
324.73, 325.04, '{ s k'
325.04, 325.19, 'f O: R'
325.19, 325.55, 'E k s t R V'
325.55, 325.85, 'm V n i:'
325.85, 326.25, '<VOCNOISE>'
326.25, 326.34, ''
326.34, 326.46, '<SIL>'
326.46, 326.91, 'V n d'
326.91, 327.11, '@'
327.11, 327.41, '<VOCNOISE>'
327.41, 327.505, '<SIL>'
327.505, 327.6, 'D eI'
327.6, 327.83, 'h { d'
327.83, 327.92, 't u:'
327.92, 328.15, 'k V t'
328.15, 328.47, 'b { k'
328.47, 328.62, 'Q n'
328.62, 329.1, 'E v R i: T I N'
329.1, 329.39, 'V n d'
329.39, 329.43, '<CUTOFF-i=it>'
329.43, 329.53, 'aI'
329.53, 329.61, ''
329.61, 329.79, 'T I N k'
329.79, 329.89, 'I t'
329.89, 330.09, 'dZ V s t'
330.09, 330.28, 's E t'
330.28, 330.38, ''
330.38, 330.66, 'p i: p V l'
330.66, 330.9, 'b { k'
330.9, 330.96, ''
330.96, 331.11, 'n aU'
331.11, 331.28, 'w i: R'
331.28, 331.62, 't R aI I N'
331.62, 331.8, 'R i: l'
331.8, 332.0, 'h Q R d'
332.0, 332.07, 't u:'
332.07, 332.43, 'k { tS'
332.43, 332.58, 'V p'
332.58, 332.68, '<VOCNOISE>'
332.68, 332.94, ''
332.94, 333.01, '<SIL>'
333.01, 333.11, 'V n d'
333.11, 333.39, '{ t'
333.39, 333.63, 's V m'
333.63, 333.69, ''
333.69, 334.0, 'p OI n t'
334.0, 334.12, 'w i: R'
334.12, 334.49, 'g @U I N'
334.49, 334.79, 't u:'
334.79, 335.18, '@ m'
335.18, 335.64, '<SIL>'
335.64, 335.87, '<VOCNOISE>'
335.87, 335.99, '<SIL>'
335.99, 336.5, 'i: k eI k eI k eI k eI'
336.5, 336.66, 'h { v'
336.66, 336.71, ''
336.71, 336.8, 't u:'
336.8, 336.98, 'p U t'
336.98, 337.01, 'V'
337.01, 337.46, 'l E v i:'
337.46, 337.61, 'Q n'
337.61, 338.51, 'V g E n'
338.51, 338.75, 'V n d'
338.75, 339.26, '<CUTOFF-a=and>'
339.26, 339.33, ''
339.33, 339.69, 'V n d'
339.69, 340.59, '<SIL>'
340.59, 340.62, '@'
340.62, 340.74, '<SIL>'
340.74, 340.86, 'h u:'
340.86, 341.19, 'n @U z'
341.19, 341.46, 'w V t s'
341.46, 341.8, 'h { p V n'
341.8, 341.94, '<VOCNOISE>'
341.94, 342.08, ''
342.08, 342.155, '<SIL>'
342.155, 342.27, 'w i: R'
342.27, 342.69, 'k i: p I N'
342.69, 343.04, 'R @U z V'
343.04, 343.43, 's m I T'
343.43, 343.49, ''
343.49, 343.68, 'R aI t'
343.68, 343.87, 'n aU'
343.87, 344.29, 'b I k O: z'
344.29, 344.55, 'S i: z'
344.55, 345.09, '<VOCNOISE>'
345.09, 345.13, '<SIL>'
345.13, 345.32, 's @U'
345.32, 346.01, 'g U d'
346.01, 346.06, 'p'
346.06, 346.39, 'r'
346.39, 346.61, 'w I D'
346.61, 346.68, ''
346.68, 346.87, 'D V'
346.87, 347.16, ''
347.16, 347.3, 'w I D'
347.3, 347.43, ''
347.43, 347.52, 'D V'
347.52, 347.78, ''
347.78, 348.18, 'b I z n I s'
348.18, 348.27, ''
348.27, 348.92, 'k V m j u: n V t i:'
348.92, 349.2, ''
349.2, 349.42, 'b V t'
349.42, 349.48, 'D V'
349.48, 349.94, 'b I z n I s'
349.94, 349.99, ''
349.99, 350.55, 'k V m j u: n V t i:'
350.55, 350.64, 'I n'
350.64, 351.1, 'k V l V m b V s'
351.1, 351.55, 'd V z V n t'
351.55, 351.77, 'R I l i:'
351.77, 351.84, ''
351.84, 352.3, 's V p O: R t'
352.3, 352.38, 'D V'
352.38, 352.56, ''
352.56, 352.84, 's k u: l z'
352.84, 353.265, '<CUTOFF-i=?>'
353.265, 353.44, 'D eI'
353.44, 353.95, 'd @U n t'
353.95, 354.48, '<SIL>'
354.48, 354.56, 'aI'
354.56, 354.83, 'm i: n'
354.83, 354.98, 'w i: v'
354.98, 355.19, 'g Q t'
355.19, 355.28, ''
355.28, 355.43, 't u:'
355.43, 355.91, 'n u:'
355.91, 356.04, '@'
356.04, 356.49, '<VOCNOISE>'
356.49, 356.53, '<SIL>'
356.53, 357.14, 's t eI d i: V m z'
357.14, 357.23, ''
357.23, 357.37, 'V n d'
357.37, 357.48, 'w i:'
357.48, 357.78, 'h { v V n t'
357.78, 357.89, 'g Q t'
357.89, 358.29, 'E n i:'
358.29, 358.68, 'I n k R i: s'
358.68, 358.78, ''
358.78, 358.93, 'I n'
358.93, 359.23, 's k u: l'
359.23, 359.3, ''
359.3, 359.58, 'f V n d I N'
359.58, 359.69, '<SIL>'
359.69, 360.01, ''
