start;end;utterance
352.284000;352.381714;the
352.381714;353.072000;schools
353.072000;353.248000;<CUTOFF-i=?>
353.248000;353.442000;they
353.442000;354.032000;don't
354.032000;354.467000;<SIL>
354.467000;354.568000;i
354.568000;354.843000;mean
354.843000;355.002000;we've
355.002000;355.226000;got
355.226000;355.441000;two
355.441000;355.857000;new
355.857000;356.057000;uh
356.057000;356.384334;<VOCNOISE>
356.384334;356.457000;<SIL>
356.457000;357.219000;stadiums
357.219000;357.348000;and
357.348000;357.456000;we
357.456000;357.740000;haven't
357.740000;357.908635;got
357.908635;358.207000;any
358.207000;358.775000;increase
358.775000;358.891000;in
358.891000;359.238000;school
359.238000;359.591487;funding
359.591487;360.008000;<SIL>
360.008000;360.010000;{E_TRANS}
