start;end;utterance
6.003373;6.102455;k
6.102455;6.439277;SIL
6.439277;6.500205;w
6.500205;6.658442;ah
6.658442;6.713625;dh
6.713625;6.791397;ah
6.791397;6.881362;l
6.881362;6.999934;SIL
6.999934;7.083625;m
7.083625;7.163111;ah
7.163111;7.203625;n
7.203625;7.303625;iy
7.303625;7.401082;g
7.401082;7.515120;eh
7.515120;7.538822;tq
7.538822;7.764831;en
7.764831;8.451847;SIL
8.451847;8.571583;f
8.571583;8.597148;ah
8.597148;8.688864;m
8.688864;8.747205;ah
8.747205;8.846375;l
8.846375;8.999046;aa
8.999046;9.059846;dx
9.059846;9.176375;er
9.176375;9.292741;iy
9.292741;9.446375;t
9.446375;9.495119;uh
9.495119;9.536375;dh
9.536375;9.572003;uh
9.572003;9.726370;p
9.726370;9.824478;iy
9.824478;9.930411;p
9.930411;0.113836;ow
0.113836;0.176697;ow
0.176697;0.339732;r
0.339732;0.726375;SIL
0.726375;0.786375;l
0.786375;0.876375;aa
0.876375;0.906375;dx
0.906375;0.999042;er
0.999042;1.048506;iy
1.048506;1.176375;t
1.176375;1.250482;ih
1.250482;1.367960;s
1.367960;1.446375;k
1.446375;1.684325;uw
1.684325;1.736375;l
1.736375;1.849207;z
1.849207;2.406780;VOCNOISE
2.406780;2.715858;SIL
2.715858;2.797268;ao
2.797268;2.859098;n
2.859098;3.003063;ae
3.003063;3.033063;dx
3.033063;3.163063;ih
3.163063;3.333127;sh
3.333127;3.469154;uw
3.469154;3.528923;dh
3.528923;3.690713;eh
3.690713;3.857655;n
3.857655;4.073063;y
4.073063;4.263063;ae
4.263063;4.372905;ah
4.372905;4.753063;SIL
4.753063;4.827358;ay
4.827358;4.866518;eh
4.866518;4.933063;g
4.933063;5.003063;r
5.003063;5.086016;iy
5.086016;5.152999;w
5.152999;5.214125;uh
5.214125;5.328181;th
5.328181;5.486880;SIL
5.486880;5.570351;dh
5.570351;5.633063;ih
5.633063;5.733171;g
5.733171;5.923063;ae
5.923063;5.963063;m
5.963063;6.000072;b
6.000072;6.064990;l
6.064990;6.129912;iy
6.129912;6.304068;ng
6.304068;6.433063;th
6.433063;6.611159;ih
6.611159;6.742034;ng
6.742034;7.443063;SIL
7.443063;7.497390;n
7.497390;7.746773;ow
7.746773;7.946692;SIL
7.946692;8.033063;jh
8.033063;8.094054;ih
8.094054;8.194008;s
8.194008;8.304273;z
8.304273;8.351676;l
8.351676;8.512435;aon
8.512435;8.553063;ah
8.553063;8.617547;z
8.617547;8.699988;ih
8.699988;8.793764;t
8.793764;9.033063;s
9.033063;9.565327;SIL
9.565327;9.709944;VOCNOISE
9.709944;0.106626;SIL
0.106626;0.131359;l
0.131359;0.250897;ay
0.250897;0.338491;k
0.338491;0.395163;SIL
0.395163;0.579624;s
0.579624;0.666520;ah
0.666520;0.791909;sh
0.791909;0.825881;uh
0.825881;0.847556;l
0.847556;0.967000;jh
0.967000;1.020681;r
1.020681;1.089725;ih
1.089725;1.109305;ng
1.109305;1.207000;k
1.207000;1.249454;iy
1.249454;1.360749;ng
1.360749;1.447000;SIL
1.447000;1.977922;LAUGH
1.977922;2.469715;VOCNOISE
2.469715;2.607652;SIL
2.607652;2.702459;eh
2.702459;2.745740;nx
2.745740;2.811063;ih
2.811063;2.979665;s
2.979665;3.145577;eh
3.145577;3.203286;n
3.203286;3.369197;s
3.369197;3.735023;SIL
3.735023;3.850439;k
3.850439;3.971063;eh
3.971063;4.089517;z
4.089517;4.181063;eh
4.181063;4.301802;f
4.301802;4.347144;y
4.347144;4.372907;iy
4.372907;4.478019;hh
4.478019;4.686181;ae
4.686181;4.758317;v
4.758317;4.867546;p
4.867546;4.944834;iy
4.944834;5.031397;p
5.031397;5.091063;uh
5.091063;5.191125;jh
5.191125;5.311063;ih
5.311063;5.441063;s
5.441063;5.868221;VOCNOISE
5.868221;6.069437;SIL
6.069437;6.138157;g
6.138157;6.225750;ow
6.225750;6.475133;aw
6.475133;6.509437;tq
6.509437;6.763675;SIL
6.763675;6.839933;ay
6.839933;6.897641;k
6.897641;7.007134;t
7.007134;7.059381;uh
7.059381;7.089437;dx
7.089437;7.248009;ey
7.248009;7.359437;ah
7.359437;7.490178;b
7.490178;8.042312;SIL
8.042312;8.093021;aa
8.093021;8.179584;b
8.179584;8.285726;ao
8.285726;8.325916;dx
8.325916;8.393929;ah
8.393929;8.502312;w
8.502312;8.558811;ah
8.558811;8.605183;n
8.605183;8.632312;d
8.632312;8.737084;ae
8.737084;8.794793;l
8.794793;8.878194;uh
8.878194;8.992312;l
8.992312;9.100854;aa
9.100854;9.137952;dx
9.137952;9.183256;uh
9.183256;9.243064;iy
9.243064;9.392312;t
9.392312;9.446074;ih
9.446074;9.532312;k
9.532312;9.589314;ih
9.589314;9.607863;tq
9.607863;9.722312;w
9.722312;9.771709;ah
9.771709;9.820143;n
9.820143;9.942312;t
9.942312;9.996360;uw
9.996360;0.052312;b
0.052312;0.162312;ah
0.162312;0.222041;k
0.222041;0.292312;s
0.292312;0.382312;ao
0.382312;0.482312;f
0.482312;0.560048;ah
0.560048;0.611573;v
0.611573;0.663890;uh
0.663890;0.692312;tq
0.692312;1.981108;SIL
1.981108;2.064063;s
2.064063;2.135685;ah
2.135685;2.201637;ay
2.201637;2.324063;k
2.324063;2.391250;eh
2.391250;2.413922;p
2.413922;2.467508;m
2.467508;2.553040;aa
2.553040;2.684063;w
2.684063;2.734405;ah
2.734405;2.784063;n
2.784063;2.824063;d
2.824063;3.014063;aa
3.014063;3.064063;l
3.064063;3.184063;er
3.184063;3.271299;ah
3.271299;3.399082;n
3.399082;3.611367;ah
3.611367;3.944063;SIL
3.944063;4.004063;g
4.004063;4.071999;aa
4.071999;4.100854;dx
4.100854;4.128677;ah
4.128677;4.219362;w
4.219362;4.270887;ah
4.270887;4.314063;n
4.314063;4.349206;d
4.349206;4.414063;aa
4.414063;4.484063;l
4.484063;4.574063;er
4.574063;4.674063;ae
4.674063;4.736677;d
4.736677;4.802624;en
4.802624;4.952048;ao
4.952048;5.034063;n
5.034063;9.640000;SIL
9.640000;9.760000;y
9.760000;9.881977;eh
9.881977;9.959265;dh
9.959265;0.011821;eh
0.011821;0.050000;r
0.050000;0.168458;s
0.168458;3.435592;VOCNOISE
3.435592;6.155239;LAUGH
6.155239;6.766563;SIL
6.766563;6.798708;eh
6.798708;6.866563;n
6.866563;7.049121;eh
7.049121;7.097555;n
7.097555;7.471630;SIL
7.471630;7.516563;dh
7.516563;7.596321;eh
7.596321;7.683914;n
7.683914;7.765320;eh
7.765320;7.816563;r
7.816563;7.944628;z
7.944628;8.036563;iy
8.036563;8.146608;z
8.146608;8.355801;ah
8.355801;8.442363;m
8.442363;9.880680;NOISE
9.880680;9.967504;l
9.967504;0.049945;ah
0.049945;0.119562;b
0.119562;0.208643;ih
0.208643;0.299562;m
0.299562;0.345700;ah
0.345700;0.384860;r
0.384860;0.421005;uh
0.421005;0.459562;k
0.459562;0.525009;s
0.525009;0.609562;p
0.609562;0.671341;eh
0.671341;0.708439;n
0.708439;0.734202;t
0.734202;0.789562;s
0.789562;0.829562;ih
0.829562;0.902175;v
0.902175;1.089562;k
1.089562;1.198957;aa
1.198957;1.309562;r
1.309562;1.376204;d
1.376204;1.494712;s
1.494712;1.539562;y
1.539562;1.569562;uw
1.569562;1.644136;b
1.644136;1.899562;ay
1.899562;1.969562;dh
1.969562;2.147019;eh
2.147019;2.877649;SIL
2.877649;2.958625;l
2.958625;3.038625;aa
3.038625;3.091990;dx
3.091990;3.167217;er
3.167217;3.256872;iy
3.256872;3.428625;k
3.428625;3.518625;aa
3.518625;3.580451;r
3.580451;3.646403;d
3.646403;3.768625;s
3.768625;3.877237;SIL
3.877237;3.958625;w
3.958625;3.998832;ah
3.998832;4.028625;nx
4.028625;4.087456;ah
4.087456;4.178625;em
4.178625;4.228635;z
4.228635;4.348625;k
4.348625;4.456377;ao
4.456377;4.499659;d
4.499659;4.568625;b
4.568625;4.685150;ae
4.685150;4.703699;dx
4.703699;4.754802;ah
4.754802;4.806624;l
4.806624;4.958625;sh
4.958625;5.053037;ih
5.053037;5.166392;dh
5.166392;5.218625;eh
5.218625;5.248625;dx
5.248625;5.408625;ay
5.408625;5.518625;v
5.518625;5.928625;SIL
5.928625;6.024801;w
6.024801;6.092815;ah
6.092815;6.218536;n
6.218536;6.474697;SIL
6.474697;6.528719;l
6.528719;6.615282;aa
6.615282;6.633831;dx
6.633831;6.668868;ah
6.668868;6.750278;m
6.750278;6.843024;ah
6.843024;6.888625;n
6.888625;6.987291;iy
6.987291;7.076945;ao
7.076945;7.181026;f
7.181026;7.321807;ah
7.321807;7.408768;v
7.408768;1.682400;IVER
1.682400;2.214002;SIL
2.214002;2.359625;w
2.359625;2.548917;ah
2.548917;2.651968;y
2.651968;2.716890;ih
2.716890;2.760171;hh
2.760171;2.859100;ae
2.859100;2.919625;f
2.919625;3.009625;t
3.009625;3.140958;uh
3.140958;3.595200;IVER
3.595200;3.850440;SIL
3.850440;3.893125;ih
3.893125;3.953125;sh
3.953125;4.043145;jh
4.043145;4.113125;ah
4.113125;4.203125;s
4.203125;4.323125;ay
4.323125;4.430616;b
4.430616;4.542941;ih
4.542941;4.611985;ng
4.611985;4.643931;g
4.643931;4.746977;eh
4.746977;4.800563;n
4.800563;4.923125;ah
4.923125;4.983125;m
4.983125;5.013125;b
5.013125;5.117960;er
5.117960;5.263125;z
5.263125;5.499327;SIL
5.499327;5.854845;IVER
5.854845;9.673614;VOCNOISE
9.673614;0.187331;SIL
0.187331;0.633234;VOCNOISE
0.633234;0.970674;SIL
0.970674;1.135417;eh
1.135417;1.232966;n
1.232966;1.393688;y
1.393688;1.523478;uw
1.523478;1.766271;ah
1.766271;2.279953;SIL
2.279953;2.301692;ih
2.301692;2.367547;s
2.367547;2.433688;ch
2.433688;2.493688;ih
2.493688;2.573688;s
2.573688;2.603688;l
2.603688;2.673688;ay
2.673688;2.713797;k
2.713797;2.742651;dh
2.742651;2.789024;iy
2.789024;2.847763;g
2.847763;2.974516;ey
2.974516;3.020888;m
3.020888;3.063688;b
3.063688;3.153688;ae
3.153688;3.183688;dx
3.183688;3.258936;el
3.258936;3.423688;sh
3.423688;3.533688;ih
3.533688;3.582510;p
3.582510;3.683688;p
3.683688;3.714415;r
3.714415;3.782429;iy
3.782429;3.866930;m
3.866930;3.969981;ah
3.969981;4.132801;ch
4.132801;4.373688;SIL
4.373688;4.413688;y
4.413688;4.443688;ih
4.443688;4.470803;nx
4.470803;4.665951;ah
4.665951;4.723688;SIL
4.723688;4.985026;ey
4.985026;5.143688;f
5.143688;5.327150;ow
5.327150;5.459055;r
5.459055;5.683688;ey
5.683688;5.833688;t
5.833688;6.003163;uw
6.003163;6.142282;ey
6.142282;6.253688;s
6.253688;6.343688;eh
6.343688;6.383688;v
6.383688;6.419484;ah
6.419484;6.457613;n
6.457613;7.261517;VOCNOISE
7.261517;7.555375;SIL
7.555375;7.705552;eh
7.705552;7.773565;n
7.773565;8.005430;ah
8.005430;8.135375;m
8.135375;9.220500;SIL
9.220500;9.260500;w
9.260500;9.331685;ah
9.331685;9.480500;ao
9.480500;9.570500;f
9.570500;9.630500;ah
9.630500;9.774803;th
9.774803;9.809841;r
9.809841;9.851061;iy
9.851061;9.900500;dx
9.900500;0.068498;aa
0.068498;0.118993;l
0.118993;0.200500;er
0.200500;0.310663;w
0.310663;0.368371;ah
0.368371;0.419896;n
0.419896;0.540500;ay
0.540500;0.777483;v
0.777483;0.984615;w
0.984615;1.131977;ah
1.131977;1.340500;n
1.340500;1.704934;SIL
1.704934;1.846114;p
1.846114;1.864663;r
1.864663;1.985232;aa
1.985232;2.050500;b
2.050500;2.130500;l
2.130500;2.310500;iy
2.310500;2.411857;VOCNOISE
2.411857;4.310042;SIL
4.310042;4.490437;f
4.490437;4.596828;ao
4.596828;4.674841;r
4.674841;4.777892;aa
4.777892;4.800437;dx
4.800437;4.850332;ah
4.850332;5.020437;f
5.020437;5.290437;ay
5.290437;5.564470;v
5.564470;5.940437;SIL
5.940437;5.992131;ih
5.992131;6.038504;n
6.038504;6.266246;ow
6.266246;7.467313;SIL
7.467313;7.539944;ih
7.539944;7.608988;n
7.608988;7.797313;ae
7.797313;7.827313;t
7.827313;8.437313;SIL
8.437313;8.591340;aa
8.591340;8.657313;hh
8.657313;8.705443;ae
8.705443;8.757313;v
8.757313;8.820860;ih
8.820860;8.872385;m
8.872385;8.927313;b
8.927313;9.045510;ao
9.045510;9.086731;t
9.086731;9.136195;dh
9.136195;9.247313;ae
9.247313;9.333022;m
9.333022;9.436073;eh
9.436073;9.476263;n
9.476263;9.567328;iy
9.567328;9.689239;ah
9.689239;9.716366;v
9.716366;9.817313;em
9.817313;9.874033;b
9.874033;0.021319;ah
0.021319;0.123265;t
0.123265;0.331579;ih
0.331579;0.405775;n
0.405775;0.572713;ae
0.572713;0.620117;t
0.620117;0.697405;SIL
0.697405;0.740686;b
0.740686;0.813852;r
0.813852;0.977313;ey
0.977313;1.137313;s
1.137313;1.319831;SIL
1.319831;1.355899;r
1.355899;1.450701;ay
1.450701;1.472342;tq
1.472342;1.584667;d
1.584667;1.689779;eh
1.689779;1.797313;r
1.797313;1.937313;f
1.937313;2.013359;ao
2.013359;2.092708;r
2.092708;2.172057;aa
2.172057;2.207094;dx
2.207094;2.253467;ah
2.253467;2.387313;f
2.387313;2.547313;ay
2.547313;2.591470;v
2.591470;2.665667;z
2.665667;2.701734;n
2.701734;2.777313;aa
2.777313;2.810968;t
2.810968;2.922263;t
2.922263;2.967313;uw
2.967313;3.037313;b
3.037313;3.257313;ae
3.257313;3.328278;d
3.328278;5.022428;SIL
5.022428;5.101188;g
5.101188;5.198644;aa
5.198644;5.217194;p
5.217194;5.281085;m
5.281085;5.369709;aa
5.369709;5.455236;m
5.455236;5.648972;aw
5.648972;5.741188;m
5.741188;5.855073;w
5.855073;5.936483;ah
5.936483;5.975642;n
5.975642;6.097242;ao
6.097242;6.146707;n
6.146707;6.222964;hh
6.222964;6.262124;er
6.262124;6.351188;b
6.351188;6.467190;er
6.467190;6.512533;dh
6.512533;6.591188;d
6.591188;6.694932;ey
6.694932;6.841188;sh
6.841188;6.871188;iy
6.871188;6.920614;g
6.920614;7.020573;aa
7.020573;7.133929;f
7.133929;7.198851;ih
7.198851;7.251188;f
7.251188;7.347244;t
7.347244;7.400825;iy
7.400825;7.451188;n
7.451188;7.481188;d
7.481188;7.623415;aa
7.623415;7.690398;l
7.690398;7.749137;er
7.749137;7.881188;z
7.881188;0.697403;SIL
0.697403;0.990067;eh
0.990067;1.237389;n
1.237389;1.565091;SIL
1.565091;1.656806;iy
1.656806;1.725850;eh
1.725850;1.763159;dh
1.763159;1.837140;ih
1.837140;1.970687;t
1.970687;2.078279;aa
2.078279;2.140687;m
2.140687;2.190687;z
2.190687;2.270984;ay
2.270984;2.350333;g
2.350333;2.466061;ih
2.466061;2.490687;dx
2.490687;2.553990;ah
2.553990;2.644027;m
2.644027;2.768716;ay
2.768716;2.900687;iy
2.900687;2.983061;dh
2.983061;3.160687;er
3.160687;3.280687;w
3.280687;3.439576;eh
3.439576;3.619915;n
3.619915;4.220687;SIL
4.220687;4.260687;m
4.260687;4.335081;ay
4.335081;4.465956;th
4.465956;4.490687;r
4.490687;4.546335;iy
4.546335;4.583434;dx
4.583434;4.665874;aa
4.665874;4.740071;l
4.740071;4.797605;uh
4.797605;4.869911;z
4.869911;4.934833;b
4.934833;5.158453;ae
5.158453;5.326426;k
5.326426;5.950687;SIL
5.950687;6.117850;ao
6.117850;6.322921;r
6.322921;6.700687;SIL
6.700687;6.760687;aa
6.760687;6.887639;w
6.887639;6.936073;ah
6.936073;6.976258;n
6.976258;7.020687;n
7.020687;7.139078;ay
7.139078;7.198848;n
7.198848;7.220687;d
7.220687;7.362698;aa
7.362698;7.450291;l
7.450291;7.502847;eh
7.502847;7.610687;z
7.610687;5.077187;SIL
5.077187;5.126506;hh
5.126506;5.647187;m
5.647187;7.170821;IVER
7.170821;7.652938;SIL
7.652938;7.800663;y
7.800663;7.990276;ae
7.990276;8.132124;ah
8.132124;8.222938;SIL
8.222938;0.148850;IVER
0.148850;1.394858;LAUGH
1.394858;3.048208;IVER
3.048208;3.288090;ey
3.288090;3.446789;ae
3.446789;4.446791;SIL
4.446791;4.536029;eh
4.536029;4.575821;k
4.575821;4.634958;k
4.634958;4.670187;ih
4.670187;4.702218;dx
4.702218;4.802931;r
4.802931;4.840029;ih
4.840029;4.922470;l
4.922470;4.980178;iy
4.980178;5.077019;b
5.077019;5.214099;ay
5.214099;5.253258;t
5.253258;5.338790;sh
5.338790;5.381041;ih
5.381041;5.429475;ih
5.429475;5.459712;n
5.459712;5.491305;n
5.491305;5.553632;ah
5.553632;5.630187;b
5.630187;5.798397;ae
5.798397;5.880187;k
5.880187;5.950187;dh
5.950187;6.074753;ah
6.074753;6.192415;ow
6.192415;7.010187;SIL
7.010187;7.080187;w
7.080187;7.110187;ih
7.110187;7.140187;nx
7.140187;7.205030;ih
7.205030;7.249342;n
7.249342;7.374033;ao
7.374033;7.413193;l
7.413193;7.448230;dh
7.448230;7.561586;ae
7.561586;7.641965;m
7.641965;7.780053;ah
7.780053;7.830548;n
7.830548;7.893409;iy
7.893409;8.420187;SIL
8.420187;8.537471;aa
8.537471;8.574570;d
8.574570;8.629187;b
8.629187;8.704414;iy
8.704414;9.808082;SIL
9.808082;9.845688;w
9.845688;9.901859;ah
9.901859;0.000787;ay
0.000787;0.036855;d
0.036855;0.095688;b
0.095688;0.190401;iy
0.190401;0.310965;SIL
0.310965;0.524280;k
0.524280;0.560348;w
0.560348;0.635575;ay
0.635575;0.770043;k
0.770043;0.792212;ih
0.792212;0.864718;n
0.864718;0.985688;t
0.985688;1.133310;ehn
1.133310;1.148768;tq
1.148768;1.247697;w
1.247697;1.302256;uh
1.302256;1.408452;th
1.408452;1.518716;w
1.518716;1.590851;ah
1.590851;1.645688;n
1.645688;1.695688;m
1.695688;1.807258;eh
1.807258;1.881455;iy
1.881455;1.935688;n
1.935688;1.965688;d
1.965688;2.095688;aa
2.095688;2.202005;ah
2.202005;2.286444;z
2.286444;2.359703;b
2.359703;2.479915;uh
2.479915;2.511089;tq
2.511089;2.783143;SIL
2.783143;2.945688;t
2.945688;3.017069;eh
3.017069;3.087143;n
3.087143;3.115688;m
3.115688;3.213896;ah
3.213896;3.282940;y
3.282940;3.345801;ih
3.345801;3.395688;n
3.395688;3.425688;d
3.425688;3.565688;aa
3.565688;3.615688;l
3.615688;3.719649;ah
3.719649;3.819609;z
3.819609;3.904139;ih
3.904139;4.005322;z
4.005322;4.137227;k
4.137227;4.244399;ae
4.244399;4.285789;n
4.285789;4.347446;ah
4.347446;4.421643;v
4.421643;4.475688;l
4.475688;4.545304;ay
4.545304;4.604043;k
4.604043;4.648354;ah
4.648354;4.849303;ow
4.849303;4.937927;v
4.937927;5.022429;er
5.022429;5.155688;k
5.155688;5.285688;ih
5.285688;5.375688;l
5.375688;5.555688;SIL
5.555688;6.675045;LAUGH
6.675045;6.732032;em
6.732032;6.754563;m
6.754563;6.847448;iy
6.847448;6.884563;n
6.884563;6.964926;d
6.964926;6.995842;iy
6.995842;7.048397;y
7.048397;7.099702;uw
7.099702;7.224563;th
7.224563;7.334873;ih
7.334873;7.384563;ng
7.384563;7.423497;k
7.423497;7.482236;eh
7.482236;7.524563;n
7.524563;7.592500;iy
7.592500;7.664563;b
7.664563;7.780053;aa
7.780053;7.857341;iy
7.857341;7.935659;ih
7.935659;7.998520;n
7.998520;8.074563;ih
8.074563;8.157219;s
8.157219;8.289123;t
8.289123;8.441633;aw
8.441633;8.474563;n
8.474563;8.544563;hh
8.544563;8.664563;ae
8.664563;8.734563;z
8.734563;8.844563;t
8.844563;8.908453;eh
8.908453;8.944563;n
8.944563;8.994563;m
8.994563;9.063030;ah
9.063030;9.101158;l
9.101158;9.142379;y
9.142379;9.194563;iy
9.194563;9.261917;n
9.261917;9.274279;d
9.274279;9.351567;aa
9.351567;9.439160;hh
9.439160;9.555731;ah
9.555731;9.602031;r
9.602031;9.723580;z
9.723580;9.971695;VOCNOISE
9.971695;0.240813;SIL
0.240813;0.361460;w
0.361460;0.494395;ah
0.494395;0.570813;l
0.570813;0.640813;SIL
0.640813;0.966368;SIL
0.966368;1.002436;m
1.002436;1.090813;ey
1.090813;1.136402;b
1.136402;1.200813;iy
1.200813;1.248727;ih
1.248727;1.374449;k
1.374449;1.457112;ah
1.457112;1.530813;p
1.530813;1.590916;el
1.590916;1.640813;SIL
1.640813;1.740813;p
1.740813;1.860813;iy
1.860813;1.970813;p
1.970813;2.007129;ah
2.007129;2.050813;l
2.050813;2.190813;y
2.190813;2.640813;eh
2.640813;2.780813;IVER
2.780813;3.391532;VOCNOISE
3.391532;5.134871;IVER
5.134871;6.708500;SIL
6.708500;6.758822;ng
6.758822;6.857751;y
6.857751;7.061792;ae
7.061792;7.429683;SIL
7.429683;7.574984;p
7.574984;7.600747;r
7.600747;7.627540;ah
7.627540;7.682157;l
7.682157;7.728500;iy
7.728500;7.792417;eh
7.792417;7.822301;f
7.822301;7.899589;t
7.899589;7.918139;ih
7.918139;7.979969;g
7.979969;8.088795;ah
8.088795;8.117027;dx
8.117027;8.189042;uh
8.189042;8.298500;d
8.298500;8.432362;ah
8.432362;8.500375;b
8.500375;8.553962;l
8.553962;8.628500;ah
8.628500;8.696172;n
8.696172;8.901239;er
8.901239;9.570062;SIL
9.570062;9.640062;y
9.640062;9.678194;ih
9.678194;9.708121;n
9.708121;9.969870;ow
9.969870;0.100062;SIL
0.100062;0.195551;w
0.195551;0.260062;er
0.260062;0.321273;dh
0.321273;0.383104;ih
0.383104;0.447856;ng
0.447856;0.570062;t
0.570062;0.611876;ah
0.611876;0.733472;n
0.733472;0.860062;s
0.860062;0.922055;ah
0.922055;0.985946;m
0.985946;1.050062;w
1.050062;1.136400;er
1.136400;1.199261;r
1.199261;1.297160;aa
1.297160;1.369295;n
1.369295;1.394027;dh
1.394027;1.454827;eh
1.454827;1.489864;r
1.489864;1.554909;ah
1.554909;1.691839;f
1.691839;1.872178;ay
1.872178;2.046334;n
2.046334;2.417317;SIL
2.417317;2.550062;k
2.550062;2.588381;ah
2.588381;2.660516;p
2.660516;2.710062;el
2.710062;2.799631;m
2.799631;2.859400;ah
2.859400;2.910062;l
2.910062;2.957298;y
2.957298;3.020062;ih
3.020062;3.073746;n
3.073746;3.160062;eh
3.160062;3.280062;r
3.280062;3.380062;z
3.380062;7.387406;SIL
7.387406;7.450290;b
7.450290;7.581528;ah
7.581528;7.603836;dx
7.603836;7.805815;ah
7.805815;8.115937;SIL
8.115937;0.015066;IVER
0.015066;0.587140;SIL
0.587140;1.298625;em
1.298625;1.452766;SIL
1.452766;1.551695;VOCNOISE
1.551695;1.659894;y
1.659894;1.748517;ae
1.748517;1.893790;ah
1.893790;2.122592;SIL
2.122592;2.218625;g
2.218625;2.283351;ih
2.283351;2.304991;v
2.304991;2.473565;s
2.473565;2.519441;ah
2.519441;2.740891;m
2.740891;2.938625;ch
2.938625;3.057257;eh
3.057257;3.098625;r
3.098625;3.138625;ih
3.138625;3.187101;dx
3.187101;3.310762;iy
3.310762;3.578625;en
3.578625;3.853834;SIL
3.853834;3.996044;k
3.996044;4.057875;iy
4.057875;4.224817;k
4.224817;4.283000;eh
4.283000;4.342295;r
4.342295;4.392790;ih
4.392790;4.433000;y
4.433000;4.477291;er
4.477291;4.573000;b
4.573000;4.643203;ih
4.643203;4.822507;l
4.822507;5.010060;z
5.010060;5.173000;en
5.173000;5.933000;SIL
5.933000;6.051898;p
6.051898;6.088996;ah
6.088996;6.119911;b
6.119911;6.153000;l
6.153000;6.183000;iy
6.183000;6.243000;g
6.243000;6.306433;eh
6.306433;6.377538;ao
6.377538;6.445552;n
6.445552;6.515626;ae
6.515626;6.603000;v
6.603000;6.687721;ey
6.687721;6.833023;k
6.833023;6.913000;ey
6.913000;7.028814;sh
7.028814;7.083000;en
7.083000;7.122590;y
7.122590;7.151444;ih
7.151444;7.222549;b
7.222549;7.287471;ih
7.287471;7.343000;n
7.343000;7.386400;d
7.386400;7.545098;ay
7.545098;7.621356;ih
7.621356;7.658454;m
7.658454;7.795512;f
7.795512;7.928447;ow
7.928447;8.023000;r
8.023000;8.703437;SIL
8.703437;8.772428;ay
8.772428;8.852808;k
8.852808;8.924940;y
8.924940;8.953437;er
8.953437;9.047570;m
9.047570;9.132072;ey
9.132072;9.218635;k
9.218635;9.257794;ih
9.257794;9.286648;n
9.286648;9.360845;m
9.360845;9.493437;ay
9.493437;9.883437;b
9.883437;9.973994;r
9.973994;0.095594;ey
0.095594;0.138875;n
0.138875;0.253437;w
0.253437;0.383437;ao
0.383437;0.420203;dx
0.420203;0.543437;er
0.543437;0.623437;hh
0.623437;0.721108;ih
0.721108;0.825189;r
0.825189;0.903437;ow
0.903437;0.994192;v
0.994192;1.185867;er
1.185867;1.293437;SIL
1.293437;1.410512;ao
1.410512;1.533437;s
1.533437;1.621766;ch
1.621766;1.737183;ey
1.737183;1.823746;ah
1.823746;1.922786;y
1.922786;2.037050;ah
2.037050;2.103437;SIL
2.103437;3.235908;LAUGH
3.235908;6.486209;IVER
6.486209;6.609000;w
6.609000;6.726877;ah
6.726877;6.804165;l
6.804165;6.916491;y
6.916491;7.143203;eh
7.143203;7.571400;SIL
7.571400;8.023077;VOCNOISE
8.023077;8.230382;SIL
8.230382;8.250219;uh
8.250219;8.279847;t
8.279847;8.328281;s
8.328281;8.429000;k
8.429000;8.480796;eh
8.480796;8.505528;nx
8.505528;8.539000;ah
8.539000;8.589000;l
8.589000;8.699263;ay
8.699263;8.756967;k
8.756967;8.823950;m
8.823950;8.903299;ey
8.903299;8.963069;k
8.963069;8.999136;en
8.999136;9.029021;y
9.029021;9.073333;ah
9.073333;9.157835;m
9.157835;9.287679;aw
9.287679;9.383516;th
9.383516;9.459000;w
9.459000;9.549000;ao
9.549000;9.589617;dx
9.589617;9.679000;er
9.679000;9.709000;w
9.709000;9.746255;ih
9.746255;9.815294;n
9.815294;9.859000;y
9.859000;9.895673;ih
9.895673;0.044066;s
0.044066;0.138873;iy
0.138873;0.309000;f
0.309000;0.561381;uw
0.561381;0.639700;d
0.639700;0.759000;SIL
0.759000;4.405211;SIL
4.405211;4.851329;LAUGH
4.851329;5.836500;IVER
5.836500;6.936250;SIL
6.936250;6.964924;eh
6.964924;7.036030;n
7.036030;7.109196;ih
7.109196;7.171026;z
7.171026;7.228734;uh
7.228734;7.296250;z
7.296250;7.374036;m
7.374036;7.476056;ay
7.476056;7.596250;k
7.596250;7.619293;ih
7.619293;7.681124;n
7.681124;7.856250;s
7.856250;8.032527;ehn
8.032527;8.063762;tq
8.063762;8.102918;SIL
8.102918;8.241720;t
8.241720;8.291061;ah
8.291061;8.334103;l
8.334103;8.425146;eh
8.425146;8.457091;t
8.457091;8.544685;sh
8.544685;8.607546;iy
8.607546;8.691094;y
8.691094;8.787517;uw
8.787517;8.886250;z
8.886250;8.914637;dh
8.914637;9.025932;ae
9.025932;9.063666;tq
9.063666;9.220750;SIL
9.220750;0.530242;LAUGH
0.530242;3.308062;SIL
3.308062;3.499342;y
3.499342;3.623003;eh
3.623003;3.793144;ah
3.793144;4.740984;VOCNOISE
4.740984;0.430938;IVER
0.430938;2.008875;SIL
2.008875;4.091284;IVER
4.091284;4.513356;SIL
4.513356;4.635986;em
4.635986;4.712244;hh
4.712244;4.837966;em
4.837966;5.862791;SIL
5.862791;6.484580;IVER
6.484580;7.992126;SIL
7.992126;9.178402;IVER
9.178402;0.076016;SIL
0.076016;0.342912;aa
0.342912;0.458329;w
0.458329;0.523251;eh
0.523251;0.563441;t
