start;end;utterance
2.100000;2.188000;p
2.188000;2.269000;ao
2.269000;2.422000;r
2.422000;2.460000;ch
2.460000;2.575000;ih
2.575000;2.643000;l
2.643000;2.735000;d
2.735000;2.820865;r
2.820865;2.908000;eh
2.908000;3.350980;n
3.350980;3.475000;VOCNOISE
3.475000;3.883000;SIL
3.883000;3.932830;ah
3.932830;4.000000;SIL
4.000000;4.089000;ah
4.089000;4.209000;l
4.209000;4.296466;aa
4.296466;4.454000;ah
4.454000;4.511000;s
4.511000;4.593000;ih
4.593000;4.621000;ng
4.621000;4.688166;g
4.688166;4.739000;ah
4.739000;4.824000;l
4.824000;4.871000;p
4.871000;4.910539;eh
4.910539;4.975104;r
4.975104;5.030025;ah
5.030025;5.081830;nx
5.081830;5.164000;t
5.164000;5.340000;f
5.340000;5.405000;ae
5.405000;5.435000;m
5.435000;5.568000;l
5.568000;5.683000;iy
5.683000;5.755000;s
5.755000;5.861000;eh
5.861000;5.931000;n
5.931000;6.020000;jh
6.020000;6.162000;ih
6.162000;6.213000;s
6.213000;6.368149;dh
6.368149;6.503227;ah
6.503227;6.622589;p
6.622589;6.707969;aa
6.707969;6.731000;p
6.731000;6.763493;y
6.763493;6.797000;uh
6.797000;6.954000;l
6.954000;7.100000;ey
7.100000;7.174000;sh
7.174000;7.259000;en
7.259000;7.348000;ih
7.348000;7.461000;zh
7.461000;7.606000;ch
7.606000;7.651000;ey
7.651000;7.711000;n
7.711000;7.772000;ch
7.772000;7.878000;ih
7.878000;7.990000;ng
7.990000;8.078000;p
8.078000;8.149000;iy
8.149000;8.292000;r
8.292000;8.380000;iy
8.380000;8.523000;ih
8.523000;8.852300;d
8.852300;8.965000;VOCNOISE
8.965000;9.022000;SIL
9.022000;9.072000;f
9.072000;9.185000;r
9.185000;9.315000;ah
9.315000;9.348032;m
9.348032;9.450051;dh
9.450051;9.634000;ah
9.634000;9.762000;ah
9.762000;9.834600;dh
9.834600;0.011731;ih
0.011731;0.082000;t
0.082000;0.202000;uw
0.202000;0.276000;p
0.276000;0.357000;eh
0.357000;0.458677;r
0.458677;0.488205;ah
0.488205;0.694000;n
0.694000;0.852000;f
0.852000;0.948000;ae
0.948000;1.003000;m
1.003000;1.202000;l
1.202000;1.332000;iy
1.332000;1.424000;v
1.424000;1.563000;eh
1.563000;1.808000;r
1.808000;2.136049;iy
2.136049;2.188000;VOCNOISE
2.188000;2.215573;dh
2.215573;2.302000;ah
2.302000;2.402000;m
2.402000;2.453000;ah
2.453000;2.528000;dh
2.528000;2.589000;er
2.589000;2.725000;n
2.725000;2.792000;aa
2.792000;2.878000;tq
2.878000;2.983000;w
2.983000;3.082000;er
3.082000;3.167000;k
3.167000;3.285801;ih
3.285801;3.427182;ng
3.427182;3.494207;ih
3.494207;3.612000;n
3.612000;3.948000;t
3.948000;4.281000;uw
4.281000;4.375000;SIL
4.375000;4.455000;w
4.455000;4.525000;ah
4.525000;4.637460;m
4.637460;4.713919;p
4.713919;4.779000;eh
4.779000;4.859192;r
4.859192;4.888000;ah
4.888000;4.933952;n
4.933952;5.045000;tq
5.045000;5.135000;w
5.135000;5.265000;ih
5.265000;5.301000;th
5.301000;5.397000;dh
5.397000;5.489000;iy
5.489000;5.605000;m
5.605000;5.671000;ah
5.671000;5.735000;dh
5.735000;5.846000;er
5.846000;5.968000;w
5.968000;6.075000;er
6.075000;6.156000;k
6.156000;6.242000;ih
6.242000;6.288000;ng
6.288000;6.374000;ih
6.374000;6.460000;m
6.460000;6.503000;ey
6.503000;6.621000;k
6.621000;6.659042;s
6.659042;6.755000;ah
6.755000;6.845000;b
6.845000;6.936741;ih
6.936741;7.004000;g
7.004000;7.095000;d
7.095000;7.165000;ih
7.165000;7.288000;f
7.288000;7.361000;er
7.361000;7.449671;t
7.449671;7.502767;s
7.502767;7.562000;ih
7.562000;7.655000;n
7.655000;7.811335;hh
7.811335;7.867830;aw
7.867830;7.944289;dh
7.944289;8.406966;ah
8.406966;8.510000;VOCNOISE
8.510000;8.585000;SIL
8.585000;8.705000;ch
8.705000;8.775000;aa
8.775000;8.830000;l
8.830000;8.896000;d
8.896000;9.061000;d
9.061000;9.178751;ah
9.178751;9.213158;s
9.213158;9.280697;ah
9.280697;9.457000;tq
9.457000;9.589000;s
9.589000;9.711000;k
9.711000;9.787000;uw
9.787000;6.670000;l
6.670000;6.725000;IVER
6.725000;6.805000;y
6.805000;6.935000;eh
6.935000;6.995000;s
6.995000;7.055000;ih
7.055000;7.115000;t
7.115000;7.205000;s
7.205000;7.304000;d
7.304000;7.391114;eh
7.391114;7.452281;f
7.452281;7.522000;en
7.522000;7.568000;ah
7.568000;7.624315;l
7.624315;7.713000;iy
7.713000;7.795000;hh
7.795000;7.832000;ae
7.832000;7.878000;v
7.878000;7.925000;ih
7.925000;7.968000;n
7.968000;8.043000;en
8.043000;8.159000;ah
8.159000;8.285000;f
8.285000;8.450000;eh
8.450000;8.573892;k
8.573892;8.763000;t
8.763000;8.882000;aa
8.882000;9.232000;n
9.232000;9.413000;ah
9.413000;9.532752;ch
9.532752;9.595000;el
9.595000;9.658000;d
9.658000;9.735000;r
9.735000;9.895000;ah
9.895000;0.206000;n
0.206000;0.364000;ae
0.364000;0.401000;n
0.401000;0.699148;d
0.699148;0.769661;ah
0.769661;0.933776;VOCNOISE
0.933776;1.405319;SIL
1.405319;1.538710;VOCNOISE
1.538710;1.814000;SIL
1.814000;1.904000;ah
1.904000;1.974000;dh
1.974000;2.073000;ih
2.073000;2.163000;s
2.163000;2.239000;k
2.239000;2.304000;uw
2.304000;2.385000;l
2.385000;2.490000;s
2.490000;2.629000;er
2.629000;2.665000;t
2.665000;2.771000;r
2.771000;2.837000;ay
2.837000;2.897845;ih
2.897845;2.985000;n
2.985000;3.157000;ih
3.157000;3.256000;k
3.256000;3.423000;ae
3.423000;3.540000;ch
3.540000;3.665000;ah
3.665000;3.735000;p
3.735000;3.834000;er
3.834000;3.962000;m
3.962000;4.062000;ey
4.062000;4.143000;k
4.143000;4.230000;ah
4.230000;4.326000;p
4.326000;4.425000;f
4.425000;4.458750;ao
4.458750;4.517000;r
4.517000;4.628028;ah
4.628028;4.685000;b
4.685000;4.740352;ah
4.740352;4.805339;t
4.805339;4.913000;dh
4.913000;4.964000;ey
4.964000;5.073000;aa
5.073000;5.164000;r
5.164000;5.233000;tq
5.233000;5.356000;d
5.356000;5.413000;uw
5.413000;5.495336;ih
5.495336;5.617107;ng
5.617107;5.659642;ih
5.659642;5.805000;t
5.805000;6.013000;y
6.013000;6.088000;eh
6.088000;6.204000;t
6.204000;6.333000;SIL
6.333000;6.422000;w
6.422000;6.468000;eh
6.468000;6.570000;dh
6.570000;6.630000;er
6.630000;6.775000;dh
6.775000;6.868000;ey
6.868000;6.976000;w
6.976000;7.073000;el
7.073000;7.193840;b
7.193840;7.274000;iy
7.274000;7.336000;ey
7.336000;7.411264;b
7.411264;7.437175;el
7.437175;7.496643;dx
7.496643;7.650000;ah
7.650000;7.716000;p
7.716000;7.802000;ih
7.802000;7.881000;k
7.881000;7.990000;ah
7.990000;8.034000;p
8.034000;8.122000;ih
8.122000;8.327000;n
8.327000;8.465000;ah
8.465000;8.564170;f
8.564170;9.250051;SIL
9.250051;9.361000;VOCNOISE
9.361000;9.721000;SIL
9.721000;0.083586;ah
0.083586;0.463736;VOCNOISE
0.463736;0.611000;SIL
0.611000;1.024000;b
1.024000;1.222000;ay
1.222000;1.347000;ch
1.347000;1.410000;ey
1.410000;1.467274;n
1.467274;1.548406;jh
1.548406;1.612122;ih
1.612122;1.671166;ng
1.671166;1.760000;ah
1.760000;1.881000;w
1.881000;1.921000;ey
1.921000;2.047000;dh
2.047000;2.199000;ey
2.199000;2.288000;t
2.288000;2.420000;iy
2.420000;2.519000;ch
2.519000;2.631000;en
2.631000;2.800000;s
2.800000;2.901000;ow
2.901000;2.991000;aa
2.991000;3.061654;n
3.061654;3.143000;eh
3.143000;3.214573;n
3.214573;3.282961;eh
3.282961;3.381000;n
3.381000;3.443000;eh
3.443000;3.526000;k
3.526000;3.556478;s
3.556478;3.646949;t
3.646949;3.673385;t
3.673385;3.715683;w
3.715683;3.761000;ah
3.761000;3.831000;n
3.831000;3.901000;iy
3.901000;3.962000;y
3.962000;4.061000;iy
4.061000;4.147000;r
4.147000;4.391000;s
4.391000;4.417635;ay
4.417635;4.531000;dx
4.531000;4.655000;ow
4.655000;4.771000;tq
4.771000;5.091000;n
5.091000;5.196000;ow
5.196000;5.321000;b
5.321000;5.411000;ah
5.411000;5.789713;tq
5.789713;5.923000;VOCNOISE
5.923000;6.123000;SIL
6.123000;6.269000;ah
6.269000;6.349000;ay
6.349000;6.403904;m
6.403904;6.427707;g
6.427707;6.553000;l
6.553000;6.603000;ae
6.603000;6.653000;d
6.653000;6.801000;m
6.801000;6.946000;ay
6.946000;6.999000;ch
6.999000;7.063000;ih
7.063000;7.123000;l
7.123000;7.161000;d
7.161000;7.222493;r
7.222493;7.326000;ah
7.326000;7.393000;n
7.393000;7.433000;w
7.433000;7.471000;eh
7.471000;7.580000;n
7.580000;7.610396;t
7.610396;7.735000;ih
7.735000;7.813000;s
7.813000;7.877000;k
7.877000;7.976000;uw
7.976000;8.043000;l
8.043000;8.073000;w
8.073000;8.173000;eh
8.173000;8.203000;n
8.203000;8.323000;dh
8.323000;8.433000;ey
8.433000;8.593000;d
8.593000;8.669000;ih
8.669000;9.868000;d
9.868000;0.008000;LAUGH
0.008000;0.059000;eh
0.059000;0.248000;n
0.248000;0.358000;ay
0.358000;0.423000;s
0.423000;0.561000;t
0.561000;0.598000;ey
0.598000;0.628000;d
0.628000;0.798000;hh
0.798000;0.894000;ow
0.894000;0.925000;m
0.925000;0.995000;w
0.995000;1.108000;eh
1.108000;1.154962;th
1.154962;1.243000;ah
1.243000;1.749000;m
1.749000;2.345000;IVER
2.345000;2.980000;LAUGH
2.980000;3.699000;IVER
3.699000;5.721601;LAUGH
5.721601;5.806000;LAUGH
5.806000;5.877068;y
5.877068;6.015000;uw
6.015000;6.074000;sh
6.074000;6.145000;ih
6.145000;6.246000;d
6.246000;6.547000;b
6.547000;6.944764;iy
6.944764;7.038000;VOCNOISE
7.038000;7.095000;SIL
7.095000;7.152000;r
7.152000;7.231000;ih
7.231000;7.306000;l
7.306000;7.466000;ah
7.466000;7.555000;t
7.555000;7.624000;eh
7.624000;7.652000;n
7.652000;7.773000;d
7.773000;7.825000;ih
7.825000;7.974000;v
7.974000;8.067068;t
8.067068;8.148000;ah
8.148000;8.253000;w
8.253000;8.346000;ah
8.346000;8.388000;t
8.388000;8.435000;s
8.435000;8.553000;hh
8.553000;8.642000;ae
8.642000;8.688000;p
8.688000;8.758000;n
8.758000;8.825000;iy
8.825000;8.924000;ng
8.924000;8.985000;ih
8.985000;9.075000;n
9.075000;9.135000;hh
9.135000;9.201000;ih
9.201000;9.255000;s
9.255000;9.395000;s
9.395000;9.475000;k
9.475000;9.555000;uw
9.555000;9.695000;l
9.695000;9.755000;s
9.755000;9.908000;ih
9.908000;0.064000;ch
0.064000;0.213000;uw
0.213000;0.360000;ey
0.360000;0.414000;sh
0.414000;0.477000;ah
0.477000;0.639000;n
0.639000;0.742000;SIL
0.742000;0.855000;hh
0.855000;0.940000;ih
0.940000;1.035000;s
1.035000;1.107000;er
1.107000;1.205000;hh
1.205000;1.855000;er
1.855000;3.059000;IVER
3.059000;3.498714;LAUGH
3.498714;3.594000;VOCNOISE
3.594000;3.729000;y
3.729000;3.813000;ae
3.813000;3.927000;w
3.927000;3.987000;zh
3.987000;4.143095;ih
4.143095;4.195767;sh
4.195767;4.267000;ih
4.267000;4.302000;d
4.302000;4.394000;b
4.394000;4.511000;iy
4.511000;4.553000;w
4.553000;4.658000;ih
4.658000;4.753000;r
4.753000;4.844000;ao
4.844000;4.954000;l
4.954000;5.063000;ah
5.063000;5.177000;w
5.177000;5.291000;eh
5.291000;5.366000;r
5.366000;5.415000;b
5.415000;5.550000;ih
5.550000;5.667450;k
5.667450;5.724000;ah
5.724000;5.780865;s
5.780865;5.824192;s
5.824192;6.006000;ah
6.006000;6.094000;s
6.094000;6.157000;k
6.157000;6.202000;uw
6.202000;6.269000;l
6.269000;6.374000;hh
6.374000;6.467000;ae
6.467000;6.494000;s
6.494000;6.604000;eh
6.604000;6.684000;b
6.684000;6.774000;ih
6.774000;6.821000;g
6.821000;6.921000;hh
6.921000;7.318680;ae
7.318680;7.438000;VOCNOISE
7.438000;7.515000;ih
7.515000;7.596000;m
7.596000;7.725000;p
7.725000;7.786000;ae
7.786000;7.844000;k
7.844000;7.857796;t
7.857796;7.949548;t
7.949548;8.023000;aa
8.023000;8.097000;n
8.097000;8.260000;eh
8.260000;8.290000;ch
8.290000;8.359955;ih
8.359955;8.424945;l
8.424945;8.516272;d
8.516272;8.570218;er
8.570218;8.656000;n
8.656000;8.697000;eh
8.697000;8.822000;n
8.822000;8.878000;s
8.878000;8.964000;ah
8.964000;9.038000;m
9.038000;9.157000;t
9.157000;9.228000;ay
9.228000;9.252000;m
9.252000;9.316000;p
9.316000;9.381000;s
9.381000;9.564000;n
9.564000;9.658000;aa
9.658000;9.784000;t
9.784000;9.858000;ao
9.858000;9.918000;l
9.918000;0.092000;dh
0.092000;0.156000;ae
0.156000;0.298000;tq
0.298000;0.448000;p
0.448000;0.532000;aa
0.532000;0.600000;z
0.600000;0.644530;ah
0.644530;0.761783;t
0.761783;0.864000;ih
0.864000;0.925000;v
0.925000;1.050000;r
1.050000;1.145000;ay
1.145000;1.233000;t
1.233000;1.448000;n
1.448000;2.248000;aw
2.248000;2.374000;SIL
2.374000;2.704000;s
2.704000;3.129000;ow
3.129000;3.173000;SIL
3.173000;3.224000;y
3.224000;3.305000;ih
3.305000;3.470068;n
3.470068;3.566308;ow
3.566308;3.629000;b
3.629000;3.703663;ah
3.703663;3.743636;t
3.743636;3.800110;sh
3.800110;3.899000;uw
3.899000;3.935000;k
3.935000;4.009000;ih
4.009000;4.049000;n
4.049000;4.165000;t
4.165000;4.289569;eh
4.289569;4.815000;l
4.815000;4.900000;SIL
4.900000;4.995000;hh
4.995000;5.049000;aa
5.049000;5.120000;y
5.120000;5.276000;er
5.276000;5.374000;ch
5.374000;5.421000;aa
5.421000;5.520000;l
5.520000;5.587000;d
5.587000;5.709000;z
5.709000;5.783000;d
5.783000;5.869000;uw
5.869000;5.970000;ih
5.970000;6.041000;ng
6.041000;6.166000;aa
6.166000;6.254000;k
6.254000;6.328000;ao
6.328000;6.498000;r
6.498000;2.774000;s
2.774000;2.931000;IVER
2.931000;3.007000;em
3.007000;3.141000;hh
3.141000;3.408244;em
3.408244;3.555899;SIL
3.555899;3.694027;VOCNOISE
3.694027;3.906000;SIL
3.906000;4.608535;NOISE
4.608535;4.740000;VOCNOISE
4.740000;4.826000;SIL
4.826000;4.930000;ae
4.930000;4.974000;tq
4.974000;5.060000;dh
5.060000;5.166000;ih
5.166000;5.311000;s
5.311000;5.490000;p
5.490000;5.556000;oy
5.556000;5.728000;n
5.728000;6.050000;t
6.050000;6.340000;SIL
6.340000;6.472000;ah
6.472000;6.866214;m
6.866214;7.048000;VOCNOISE
7.048000;7.133000;SIL
7.133000;7.193000;ay
7.193000;7.250000;m
7.250000;7.399069;n
7.399069;7.432000;aa
7.432000;7.498466;dx
7.498466;7.641000;ih
7.641000;7.756000;g
7.756000;8.237000;SIL
8.237000;8.381000;aa
8.381000;8.446000;aa
8.446000;8.496000;m
8.496000;8.654866;n
8.654866;8.682000;aa
8.682000;8.742000;dx
8.742000;8.826000;ih
8.826000;8.923000;g
8.923000;8.975000;eh
8.975000;9.073574;n
9.073574;9.150000;s
9.150000;9.224000;th
9.224000;9.433000;ah
9.433000;9.525520;er
9.525520;9.575219;b
9.575219;9.643000;ah
9.643000;9.743000;n
9.743000;9.847000;s
9.847000;9.968000;k
9.968000;0.045000;uw
0.045000;0.120211;l
0.120211;0.196000;z
0.196000;0.234051;b
0.234051;0.279077;ah
0.279077;0.359000;d
0.359000;0.463000;ih
0.463000;0.541000;f
0.541000;0.628000;ih
0.628000;0.672000;tq
0.672000;0.726000;w
0.726000;0.780000;ah
0.780000;0.891000;z
0.891000;1.044000;m
1.044000;1.199000;ay
1.199000;1.261000;ow
1.261000;1.381000;n
1.381000;1.456000;p
1.456000;1.542000;r
1.542000;1.620000;sh
1.620000;1.733000;n
1.733000;1.877000;el
1.877000;2.014000;ch
2.014000;2.048000;aa
2.048000;2.086000;l
2.086000;2.211000;d
2.211000;2.298000;ay
2.298000;2.389000;w
2.389000;2.455000;uh
2.455000;2.531000;d
2.531000;2.647000;n
2.647000;2.814000;m
2.814000;2.857000;er
2.857000;3.090000;v
3.090000;3.188000;SIL
3.188000;3.316000;m
3.316000;3.356000;uw
3.356000;3.456000;v
3.456000;3.497000;t
3.497000;3.569539;uh
3.569539;3.701219;ah
3.701219;3.750493;s
3.750493;3.863908;ah
3.863908;3.992000;b
3.992000;4.073000;er
4.073000;4.127794;b
4.127794;4.197882;eh
4.197882;4.307000;n
4.307000;4.408000;eh
4.408000;4.513000;r
4.513000;4.612000;iy
4.612000;4.659094;eh
4.659094;4.752000;en
4.752000;4.807000;t
4.807000;4.851000;eh
4.851000;4.976000;l
4.976000;4.999000;k
4.999000;5.086556;l
5.086556;5.122000;ah
5.122000;5.153000;m
5.153000;5.204643;b
5.204643;5.296000;ah
5.296000;5.365000;s
5.365000;5.422000;g
5.422000;5.503000;ih
5.503000;5.570000;t
5.570000;5.616000;s
5.616000;5.664000;dh
5.664000;5.736000;eh
5.736000;5.883000;r
5.883000;5.947000;ae
5.947000;6.032971;k
6.032971;6.104334;t
6.104334;6.171000;ih
6.171000;6.279000;g
6.279000;6.326000;eh
6.326000;6.394000;dh
6.394000;6.763821;er
6.763821;6.850000;VOCNOISE
6.850000;6.875000;SIL
6.875000;7.025000;dh
7.025000;7.119000;ey
7.119000;7.202000;aa
7.202000;7.298000;r
7.298000;7.344289;sh
7.344289;7.391015;eh
7.391015;7.512000;SIL
7.512000;7.592000;ih
7.592000;7.746000;n
7.746000;7.906000;s
7.906000;7.988000;ow
7.988000;8.195000;ih
8.195000;8.288000;s
8.288000;8.414000;ah
8.414000;8.490000;ch
8.490000;8.671000;b
8.671000;8.731000;ae
8.731000;8.864000;d
8.864000;8.970000;sh
8.970000;9.091000;ey
9.091000;9.151000;p
9.151000;9.253000;r
9.253000;9.303000;ay
9.303000;9.364000;t
9.364000;9.581000;n
9.581000;9.681000;aw
9.681000;9.812000;dh
9.812000;9.906000;ae
9.906000;0.169401;t
0.169401;0.221000;VOCNOISE
0.221000;0.398000;SIL
0.398000;0.470000;ay
0.470000;0.564000;d
0.564000;0.650000;uw
0.650000;0.729000;th
0.729000;0.772000;ih
0.772000;0.814521;ng
0.814521;0.862000;k
0.862000;0.913068;dh
0.913068;1.034000;ih
1.034000;1.093000;s
1.093000;1.243000;t
1.243000;1.299000;ey
1.299000;1.341000;tq
1.341000;1.415000;w
1.415000;1.536000;el
1.536000;1.625000;t
1.625000;1.730000;ey
1.730000;1.846000;k
1.846000;1.903000;ow
1.903000;1.952000;v
1.952000;1.989865;er
1.989865;2.029000;dx
2.029000;2.157000;ah
2.157000;2.181000;k
2.181000;2.242000;l
2.242000;2.289000;ah
2.289000;2.319000;m
2.319000;2.375192;b
2.375192;2.437000;ah
2.437000;2.530000;s
2.530000;2.600000;p
2.600000;2.664000;ah
2.664000;2.688000;b
2.688000;2.743000;l
2.743000;2.789000;ih
2.789000;2.890000;k
2.890000;2.970000;s
2.970000;3.083000;k
3.083000;3.147000;uw
3.147000;3.257000;l
3.257000;3.338000;z
3.338000;3.393000;ih
3.393000;3.518000;n
3.518000;3.588325;t
3.588325;3.678377;uw
3.678377;3.776000;y
3.776000;3.905000;iy
3.905000;4.069000;r
4.069000;4.117000;sh
4.117000;4.255000;y
4.255000;4.719354;ae
4.719354;4.794000;VOCNOISE
4.794000;4.904000;dh
4.904000;4.987000;ey
4.987000;5.074000;v
5.074000;5.136000;th
5.136000;5.247000;r
5.247000;5.298000;eh
5.298000;5.395000;tq
5.395000;5.437000;n
5.437000;5.656000;d
5.656000;5.840000;eh
5.840000;6.113683;t
6.113683;6.566000;VOCNOISE
6.566000;6.710000;ah
6.710000;6.947000;m
6.947000;7.091000;SIL
7.091000;7.140000;eh
7.140000;7.232000;n
7.232000;7.280000;ih
7.280000;7.367000;f
7.367000;7.497000;dh
7.497000;7.552000;ey
7.552000;7.824000;d
7.824000;8.037000;ow
8.037000;8.271000;p
8.271000;8.347000;el
8.347000;8.514000;dh
8.514000;8.647000;eh
8.647000;8.825000;r
8.825000;8.937000;s
8.937000;9.067000;k
9.067000;9.187000;ao
9.187000;9.309000;r
9.309000;9.473000;z
9.473000;9.608000;ah
9.608000;9.966982;p
9.966982;0.088000;VOCNOISE
0.088000;0.336000;SIL
0.336000;0.426000;ah
0.426000;0.487000;m
0.487000;0.639000;dh
0.639000;0.844000;ey
0.844000;1.007000;w
1.007000;1.167000;ih
1.167000;1.577787;l
1.577787;1.671237;VOCNOISE
1.671237;1.752000;y
1.752000;1.816000;eh
1.816000;1.996000;n
1.996000;4.385000;ow
4.385000;4.522000;IVER
4.522000;5.012000;n
5.012000;5.619000;ow
5.619000;6.841000;IVER
6.841000;8.836000;VOCNOISE
8.836000;9.102000;IVER
9.102000;1.480000;ah
1.480000;1.755517;LAUGH
1.755517;1.852000;VOCNOISE
1.852000;1.895000;SIL
1.895000;2.021609;m
2.021609;2.096000;ay
2.096000;2.198000;ah
2.198000;2.279000;p
2.279000;2.325000;ih
2.325000;2.382000;n
2.382000;2.450920;en
2.450920;2.793860;SIL
2.793860;2.949000;VOCNOISE
2.949000;3.061000;ah
3.061000;3.174000;w
3.174000;3.254000;eh
3.254000;3.389000;l
3.389000;3.436000;ay
3.436000;3.482000;m
3.482000;3.580000;VOCNOISE
3.580000;3.644000;SIL
3.644000;3.804000;ah
3.804000;3.894000;m
3.894000;4.029000;m
4.029000;4.103000;ay
4.103000;4.263000;ih
4.263000;4.350000;p
4.350000;4.424000;ih
4.424000;4.462768;n
4.462768;4.503546;y
4.503546;4.556000;ih
4.556000;4.682000;n
4.682000;4.797000;ch
4.797000;4.853963;ey
4.853963;4.913007;n
4.913007;4.989891;jh
4.989891;5.078000;uh
5.078000;5.135635;z
5.135635;5.164000;f
5.164000;5.214219;r
5.214219;5.282000;ah
5.282000;5.329000;m
5.329000;5.521000;d
5.521000;5.590000;ey
5.590000;5.654000;ih
5.654000;5.814000;d
5.814000;5.920000;ey
5.920000;5.979000;aa
5.979000;6.054000;n
6.054000;6.142000;hh
6.142000;6.244000;uw
6.244000;6.284000;z
6.284000;6.355000;f
6.355000;6.471000;ao
6.471000;6.549000;l
6.549000;6.614000;t
6.614000;6.725804;ih
6.725804;6.838000;t
6.838000;6.904000;ah
6.904000;8.213000;z
8.213000;8.614302;LAUGH
8.614302;8.735000;VOCNOISE
8.735000;9.044000;SIL
9.044000;9.301000;ah
9.301000;9.345000;ae
9.345000;9.508000;k
9.508000;9.597000;sh
9.597000;9.923000;l
9.923000;1.129189;iy
1.129189;1.605495;SIL
1.605495;1.724000;VOCNOISE
1.724000;1.804000;SIL
1.804000;1.899000;ae
1.899000;1.965000;tq
1.965000;2.084000;dh
2.084000;2.121000;ih
2.121000;2.213000;
2.213000;2.409000;s
2.409000;2.568000;p
2.568000;2.607000;oy
2.607000;2.736000;n
2.736000;2.821000;ih
2.821000;2.980000;n
2.980000;3.224000;t
3.224000;3.294000;ay
3.294000;3.574000;m
3.574000;3.624000;ay
3.624000;3.733000;d
3.733000;3.784000;ow
3.784000;3.814000;n
3.814000;3.964000;n
3.964000;4.045000;ow
4.045000;4.194000;hh
4.194000;4.293000;uw
4.293000;4.394000;z
4.394000;4.514000;f
4.514000;4.544000;ao
4.544000;4.578000;l
4.578000;4.680493;d
4.680493;4.726000;ah
4.726000;4.924000;d
4.924000;5.042000;ih
5.042000;5.496907;z
5.496907;5.620000;VOCNOISE
5.620000;5.789000;SIL
5.789000;5.940000;aa
5.940000;6.050000;ay
6.050000;6.120000;th
6.120000;6.203000;ih
6.203000;6.244000;ng
6.244000;6.327000;k
6.327000;6.377000;ih
6.377000;6.588000;t
6.588000;6.610000;s
6.610000;6.810000;dh
6.810000;6.930000;iy
6.930000;7.135000;f
7.135000;7.176000;SIL
7.176000;7.211000;VOCNOISE
7.211000;7.290000;SIL
7.290000;7.430000;f
7.430000;7.460000;ao
7.460000;7.501000;l
7.501000;7.570000;dx
7.570000;7.640000;ah
7.640000;7.744999;v
7.744999;7.803193;eh
7.803193;7.856289;v
7.856289;7.932324;ah
7.932324;8.068601;l
8.068601;8.220000;uw
8.220000;8.291183;sh
8.291183;8.378000;uh
8.378000;2.003000;n
2.003000;2.053000;LAUGH
2.053000;2.163000;w
2.163000;2.231000;eh
2.231000;2.351000;l
2.351000;2.463000;ih
2.463000;2.523000;k
2.523000;2.549000;uh
2.549000;2.601000;dx
2.601000;2.647000;ah
2.647000;2.706000;v
2.706000;2.793000;b
2.793000;2.847000;eh
2.847000;2.912000;n
2.912000;3.006000;p
3.006000;3.102000;er
3.102000;3.216388;f
3.216388;3.255467;eh
3.255467;3.348068;n
3.348068;3.408386;eh
3.408386;3.468000;d
3.468000;3.544000;b
3.544000;3.603000;ah
3.603000;3.653000;tq
3.653000;3.703000;w
3.703000;3.768000;iy
3.768000;3.834000;d
3.834000;3.866000;ih
3.866000;3.919000;d
3.919000;3.960000;n
3.960000;4.064626;n
4.064626;4.113475;ow
4.113475;4.156000;ow
4.156000;4.214000;w
4.214000;4.273000;ah
4.273000;4.355989;z
4.355989;4.393794;g
4.393794;4.432000;ah
4.432000;4.515000;n
4.515000;4.583000;eh
4.583000;4.728247;hh
4.728247;4.823000;ae
4.823000;4.874000;p
4.874000;4.918000;ah
4.918000;4.966000;n
4.966000;5.083000;n
5.083000;5.236000;ah
5.236000;5.335130;t
5.335130;5.446000;uh
5.446000;5.601000;tq
5.601000;5.712000;SIL
5.712000;5.804000;eh
5.804000;5.888973;ah
5.888973;6.034000;r
6.034000;6.084000;s
6.084000;6.184000;ah
6.184000;6.304000;s
6.304000;6.370000;ay
6.370000;6.394000;ah
6.394000;6.467653;dx
6.467653;6.516078;iy
6.516078;6.585741;w
6.585741;6.654000;ih
6.654000;6.730157;z
6.730157;6.758617;g
6.758617;6.818000;ah
6.818000;6.892000;n
6.892000;7.044000;eh
7.044000;7.197000;ch
7.197000;7.244000;ey
7.244000;7.300000;n
7.300000;7.364000;jh
7.364000;7.467000;s
7.467000;7.528000;ow
7.528000;7.588000;ih
7.588000;7.644000;n
7.644000;7.761000;t
7.761000;7.794000;eh
7.794000;7.919000;n
7.919000;7.954000;s
7.954000;8.057000;l
8.057000;8.125000;iy
8.125000;8.184000;ae
8.184000;8.222000;n
8.222000;8.268000;w
8.268000;8.367000;iy
8.367000;8.454000;k
8.454000;8.491193;ay
8.491193;8.535000;n
8.535000;8.947747;ah
8.947747;8.998000;VOCNOISE
8.998000;9.134000;hh
9.134000;9.216000;ah
9.216000;9.284000;ng
9.284000;9.485000;b
9.485000;9.580000;ae
9.580000;9.692000;k
9.692000;9.740000;en
9.740000;9.867000;th
9.867000;9.929000;ao
9.929000;0.005000;d
0.005000;0.084000;th
0.084000;0.165000;ih
0.165000;0.255000;ng
0.255000;0.301000;z
0.301000;0.348000;w
0.348000;0.372000;uh
0.372000;0.477000;d
0.477000;0.545000;s
0.545000;0.666000;t
0.666000;0.712000;ey
0.712000;0.795000;dh
0.795000;0.925000;ih
0.925000;1.014000;s
1.014000;1.094000;ey
1.094000;1.154000;m
1.154000;1.337000;w
1.337000;1.387000;ey
1.387000;1.480000;dh
